date1,date,headline_classification,stories,total_stories
01feb2016,"1-2-2016","Climate",8,75
01feb2016,"1-2-2016","Other",48,75
02feb2016,"2-2-2016","Brexit Business",1,78
02feb2016,"2-2-2016","Brexit Business,Brexit Immigration",1,78
02feb2016,"2-2-2016","Brexit Other",14,78
02feb2016,"2-2-2016","Brexit Politics",4,78
02feb2016,"2-2-2016","Climate",11,78
02feb2016,"2-2-2016","Climate,Brexit",4,78
02feb2016,"2-2-2016","Other",43,78
03feb2016,"3-2-2016","Brexit Business",2,93
03feb2016,"3-2-2016","Brexit Business,Brexit Immigration",1,93
03feb2016,"3-2-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,93
03feb2016,"3-2-2016","Brexit Other",12,93
03feb2016,"3-2-2016","Brexit Politics",7,93
03feb2016,"3-2-2016","Brexit Politics,Brexit Immigration",1,93
03feb2016,"3-2-2016","Climate",7,93
03feb2016,"3-2-2016","Climate,Brexit",8,93
03feb2016,"3-2-2016","Other",54,93
04feb2016,"4-2-2016","Brexit Other",13,86
04feb2016,"4-2-2016","Brexit Politics",12,86
04feb2016,"4-2-2016","Climate",8,86
04feb2016,"4-2-2016","Climate,Brexit",3,86
04feb2016,"4-2-2016","Other",50,86
05feb2016,"5-2-2016","Brexit Business",2,80
05feb2016,"5-2-2016","Brexit Immigration",1,80
05feb2016,"5-2-2016","Brexit Other",14,80
05feb2016,"5-2-2016","Brexit Politics",5,80
05feb2016,"5-2-2016","Climate",7,80
05feb2016,"5-2-2016","Climate,Brexit",3,80
05feb2016,"5-2-2016","Other",48,80
06feb2016,"6-2-2016","Brexit Business",1,49
06feb2016,"6-2-2016","Brexit Other",6,49
06feb2016,"6-2-2016","Climate",6,49
06feb2016,"6-2-2016","Climate,Brexit",1,49
06feb2016,"6-2-2016","Other",35,49
07feb2016,"7-2-2016","Brexit Business,Brexit Politics",1,77
07feb2016,"7-2-2016","Brexit Immigration",2,77
07feb2016,"7-2-2016","Brexit Other",7,77
07feb2016,"7-2-2016","Brexit Politics",2,77
07feb2016,"7-2-2016","Climate",10,77
07feb2016,"7-2-2016","Climate,Brexit",4,77
07feb2016,"7-2-2016","Other",51,77
08feb2016,"8-2-2016","Brexit Business",2,74
08feb2016,"8-2-2016","Brexit Immigration",5,74
08feb2016,"8-2-2016","Brexit Other",13,74
08feb2016,"8-2-2016","Brexit Politics",3,74
08feb2016,"8-2-2016","Climate",3,74
08feb2016,"8-2-2016","Climate,Brexit",3,74
08feb2016,"8-2-2016","Other",45,74
09feb2016,"9-2-2016","Brexit Immigration",1,46
09feb2016,"9-2-2016","Brexit Other",6,46
09feb2016,"9-2-2016","Brexit Politics",1,46
09feb2016,"9-2-2016","Climate",8,46
09feb2016,"9-2-2016","Climate,Brexit",3,46
09feb2016,"9-2-2016","Other",27,46
10feb2016,"10-2-2016","Brexit Business,Brexit Politics",1,62
10feb2016,"10-2-2016","Brexit Immigration",1,62
10feb2016,"10-2-2016","Brexit Other",12,62
10feb2016,"10-2-2016","Brexit Politics",1,62
10feb2016,"10-2-2016","Climate",17,62
10feb2016,"10-2-2016","Climate,Brexit",4,62
10feb2016,"10-2-2016","Other",26,62
11feb2016,"11-2-2016","Brexit Business",1,67
11feb2016,"11-2-2016","Brexit Other",13,67
11feb2016,"11-2-2016","Brexit Politics",4,67
11feb2016,"11-2-2016","Climate",14,67
11feb2016,"11-2-2016","Climate,Brexit",4,67
11feb2016,"11-2-2016","Other",31,67
12feb2016,"12-2-2016","Brexit Business",1,71
12feb2016,"12-2-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,71
12feb2016,"12-2-2016","Brexit Immigration",2,71
12feb2016,"12-2-2016","Brexit Other",5,71
12feb2016,"12-2-2016","Brexit Politics",4,71
12feb2016,"12-2-2016","Climate",20,71
12feb2016,"12-2-2016","Climate,Brexit",1,71
12feb2016,"12-2-2016","Other",37,71
13feb2016,"13-2-2016","Brexit Business",2,42
13feb2016,"13-2-2016","Brexit Business,Brexit Politics",1,42
13feb2016,"13-2-2016","Brexit Other",3,42
13feb2016,"13-2-2016","Brexit Politics",2,42
13feb2016,"13-2-2016","Climate",3,42
13feb2016,"13-2-2016","Climate,Brexit",2,42
13feb2016,"13-2-2016","Other",29,42
14feb2016,"14-2-2016","Brexit Business",1,78
14feb2016,"14-2-2016","Brexit Other",14,78
14feb2016,"14-2-2016","Brexit Politics",6,78
14feb2016,"14-2-2016","Climate",10,78
14feb2016,"14-2-2016","Other",47,78
15feb2016,"15-2-2016","Brexit Business",3,70
15feb2016,"15-2-2016","Brexit Other",12,70
15feb2016,"15-2-2016","Brexit Politics",5,70
15feb2016,"15-2-2016","Brexit Politics,Brexit Immigration",1,70
15feb2016,"15-2-2016","Climate",8,70
15feb2016,"15-2-2016","Climate,Brexit",3,70
15feb2016,"15-2-2016","Other",38,70
16feb2016,"16-2-2016","Brexit Business",1,84
16feb2016,"16-2-2016","Brexit Business,Brexit Immigration",1,84
16feb2016,"16-2-2016","Brexit Immigration",2,84
16feb2016,"16-2-2016","Brexit Other",10,84
16feb2016,"16-2-2016","Brexit Politics",4,84
16feb2016,"16-2-2016","Climate",9,84
16feb2016,"16-2-2016","Climate,Brexit",4,84
16feb2016,"16-2-2016","Other",53,84
17feb2016,"17-2-2016","Brexit Business",2,99
17feb2016,"17-2-2016","Brexit Other",20,99
17feb2016,"17-2-2016","Brexit Politics",1,99
17feb2016,"17-2-2016","Climate",12,99
17feb2016,"17-2-2016","Climate,Brexit",5,99
17feb2016,"17-2-2016","Other",59,99
18feb2016,"18-2-2016","Brexit Business",1,96
18feb2016,"18-2-2016","Brexit Immigration",2,96
18feb2016,"18-2-2016","Brexit Other",15,96
18feb2016,"18-2-2016","Brexit Politics",3,96
18feb2016,"18-2-2016","Climate",15,96
18feb2016,"18-2-2016","Climate,Brexit",2,96
18feb2016,"18-2-2016","Other",58,96
19feb2016,"19-2-2016","Brexit Business",1,92
19feb2016,"19-2-2016","Brexit Business,Brexit Immigration",1,92
19feb2016,"19-2-2016","Brexit Business,Brexit Politics",3,92
19feb2016,"19-2-2016","Brexit Immigration",3,92
19feb2016,"19-2-2016","Brexit Other",15,92
19feb2016,"19-2-2016","Brexit Politics",7,92
19feb2016,"19-2-2016","Climate",19,92
19feb2016,"19-2-2016","Climate,Brexit",4,92
19feb2016,"19-2-2016","Other",39,92
20feb2016,"20-2-2016","Brexit Business",1,110
20feb2016,"20-2-2016","Brexit Immigration",1,110
20feb2016,"20-2-2016","Brexit Other",23,110
20feb2016,"20-2-2016","Brexit Politics",14,110
20feb2016,"20-2-2016","Climate",12,110
20feb2016,"20-2-2016","Climate,Brexit",4,110
20feb2016,"20-2-2016","Other",55,110
21feb2016,"21-2-2016","Brexit Business",2,130
21feb2016,"21-2-2016","Brexit Immigration",1,130
21feb2016,"21-2-2016","Brexit Other",24,130
21feb2016,"21-2-2016","Brexit Politics",7,130
21feb2016,"21-2-2016","Brexit Politics,Brexit Immigration",1,130
21feb2016,"21-2-2016","Climate",17,130
21feb2016,"21-2-2016","Climate,Brexit",2,130
21feb2016,"21-2-2016","Other",76,130
22feb2016,"22-2-2016","Brexit Business",4,104
22feb2016,"22-2-2016","Brexit Immigration",1,104
22feb2016,"22-2-2016","Brexit Other",33,104
22feb2016,"22-2-2016","Brexit Politics",5,104
22feb2016,"22-2-2016","Climate",15,104
22feb2016,"22-2-2016","Climate,Brexit",5,104
22feb2016,"22-2-2016","Other",41,104
23feb2016,"23-2-2016","Brexit Business",4,84
23feb2016,"23-2-2016","Brexit Business,Brexit Politics",1,84
23feb2016,"23-2-2016","Brexit Other",16,84
23feb2016,"23-2-2016","Brexit Politics",8,84
23feb2016,"23-2-2016","Climate",8,84
23feb2016,"23-2-2016","Climate,Brexit",5,84
23feb2016,"23-2-2016","Other",42,84
24feb2016,"24-2-2016","Brexit Business,Brexit Immigration",2,86
24feb2016,"24-2-2016","Brexit Business,Brexit Politics",1,86
24feb2016,"24-2-2016","Brexit Immigration",2,86
24feb2016,"24-2-2016","Brexit Other",15,86
24feb2016,"24-2-2016","Brexit Politics",10,86
24feb2016,"24-2-2016","Climate",13,86
24feb2016,"24-2-2016","Climate,Brexit",6,86
24feb2016,"24-2-2016","Other",37,86
25feb2016,"25-2-2016","Brexit Business",3,77
25feb2016,"25-2-2016","Brexit Immigration",1,77
25feb2016,"25-2-2016","Brexit Other",13,77
25feb2016,"25-2-2016","Brexit Politics",7,77
25feb2016,"25-2-2016","Brexit Politics,Brexit Immigration",1,77
25feb2016,"25-2-2016","Climate",13,77
25feb2016,"25-2-2016","Climate,Brexit",2,77
25feb2016,"25-2-2016","Other",37,77
26feb2016,"26-2-2016","",1,70
26feb2016,"26-2-2016","Brexit Business",4,70
26feb2016,"26-2-2016","Brexit Immigration",1,70
26feb2016,"26-2-2016","Brexit Other",15,70
26feb2016,"26-2-2016","Brexit Politics",9,70
26feb2016,"26-2-2016","Climate",10,70
26feb2016,"26-2-2016","Climate,Brexit",2,70
26feb2016,"26-2-2016","Other",28,70
27feb2016,"27-2-2016","Brexit Business",2,58
27feb2016,"27-2-2016","Brexit Other",7,58
27feb2016,"27-2-2016","Brexit Politics",6,58
27feb2016,"27-2-2016","Climate",5,58
27feb2016,"27-2-2016","Climate,Brexit",8,58
27feb2016,"27-2-2016","Other",30,58
28feb2016,"28-2-2016","Brexit Immigration",2,73
28feb2016,"28-2-2016","Brexit Other",20,73
28feb2016,"28-2-2016","Brexit Politics",4,73
28feb2016,"28-2-2016","Climate",6,73
28feb2016,"28-2-2016","Climate,Brexit",2,73
28feb2016,"28-2-2016","Other",39,73
29feb2016,"29-2-2016","Brexit Business",2,76
29feb2016,"29-2-2016","Brexit Business,Brexit Politics",1,76
29feb2016,"29-2-2016","Brexit Immigration",2,76
29feb2016,"29-2-2016","Brexit Other",19,76
29feb2016,"29-2-2016","Brexit Politics",5,76
29feb2016,"29-2-2016","Climate",6,76
29feb2016,"29-2-2016","Climate,Brexit",3,76
29feb2016,"29-2-2016","Other",38,76
01mar2016,"1-3-2016","Brexit Business",2,74
01mar2016,"1-3-2016","Brexit Other",11,74
01mar2016,"1-3-2016","Brexit Politics",6,74
01mar2016,"1-3-2016","Climate",15,74
01mar2016,"1-3-2016","Climate,Brexit",2,74
01mar2016,"1-3-2016","Other",38,74
02mar2016,"2-3-2016","Brexit Business",4,75
02mar2016,"2-3-2016","Brexit Business,Brexit Politics",2,75
02mar2016,"2-3-2016","Brexit Immigration",1,75
02mar2016,"2-3-2016","Brexit Other",18,75
02mar2016,"2-3-2016","Brexit Politics",3,75
02mar2016,"2-3-2016","Climate",16,75
02mar2016,"2-3-2016","Climate,Brexit",5,75
02mar2016,"2-3-2016","Other",26,75
03mar2016,"3-3-2016","Brexit Business",3,79
03mar2016,"3-3-2016","Brexit Business,Brexit Politics",1,79
03mar2016,"3-3-2016","Brexit Immigration",2,79
03mar2016,"3-3-2016","Brexit Other",12,79
03mar2016,"3-3-2016","Brexit Politics",3,79
03mar2016,"3-3-2016","Brexit Politics,Brexit Immigration",2,79
03mar2016,"3-3-2016","Climate",12,79
03mar2016,"3-3-2016","Climate,Brexit",3,79
03mar2016,"3-3-2016","Other",41,79
04mar2016,"4-3-2016","Brexit Business,Brexit Immigration",2,82
04mar2016,"4-3-2016","Brexit Immigration",3,82
04mar2016,"4-3-2016","Brexit Other",12,82
04mar2016,"4-3-2016","Brexit Politics",1,82
04mar2016,"4-3-2016","Brexit Politics,Brexit Immigration",1,82
04mar2016,"4-3-2016","Climate",14,82
04mar2016,"4-3-2016","Climate,Brexit",5,82
04mar2016,"4-3-2016","Other",44,82
05mar2016,"5-3-2016","Brexit Business",2,49
05mar2016,"5-3-2016","Brexit Immigration",1,49
05mar2016,"5-3-2016","Brexit Other",9,49
05mar2016,"5-3-2016","Brexit Politics",1,49
05mar2016,"5-3-2016","Brexit Politics,Brexit Immigration",1,49
05mar2016,"5-3-2016","Climate",6,49
05mar2016,"5-3-2016","Climate,Brexit",1,49
05mar2016,"5-3-2016","Other",28,49
06mar2016,"6-3-2016","Brexit Immigration",1,62
06mar2016,"6-3-2016","Brexit Other",18,62
06mar2016,"6-3-2016","Brexit Politics",7,62
06mar2016,"6-3-2016","Brexit Politics,Brexit Immigration",1,62
06mar2016,"6-3-2016","Climate",5,62
06mar2016,"6-3-2016","Other",30,62
07mar2016,"7-3-2016","Brexit Immigration",5,78
07mar2016,"7-3-2016","Brexit Other",11,78
07mar2016,"7-3-2016","Brexit Politics",2,78
07mar2016,"7-3-2016","Climate",14,78
07mar2016,"7-3-2016","Climate,Brexit",5,78
07mar2016,"7-3-2016","Other",41,78
08mar2016,"8-3-2016","Brexit Business",3,73
08mar2016,"8-3-2016","Brexit Business,Brexit Politics",4,73
08mar2016,"8-3-2016","Brexit Immigration",4,73
08mar2016,"8-3-2016","Brexit Other",12,73
08mar2016,"8-3-2016","Brexit Politics",2,73
08mar2016,"8-3-2016","Brexit Politics,Brexit Immigration",1,73
08mar2016,"8-3-2016","Climate",8,73
08mar2016,"8-3-2016","Climate,Brexit",6,73
08mar2016,"8-3-2016","Other",33,73
09mar2016,"9-3-2016","Brexit Business",3,60
09mar2016,"9-3-2016","Brexit Immigration",3,60
09mar2016,"9-3-2016","Brexit Other",13,60
09mar2016,"9-3-2016","Brexit Politics",1,60
09mar2016,"9-3-2016","Brexit Politics,Brexit Immigration",2,60
09mar2016,"9-3-2016","Climate",7,60
09mar2016,"9-3-2016","Climate,Brexit",4,60
09mar2016,"9-3-2016","Other",27,60
10mar2016,"10-3-2016","Brexit Business",1,58
10mar2016,"10-3-2016","Brexit Immigration",3,58
10mar2016,"10-3-2016","Brexit Other",9,58
10mar2016,"10-3-2016","Brexit Politics",2,58
10mar2016,"10-3-2016","Climate",14,58
10mar2016,"10-3-2016","Climate,Brexit",1,58
10mar2016,"10-3-2016","Other",28,58
11mar2016,"11-3-2016","Brexit Business",1,75
11mar2016,"11-3-2016","Brexit Immigration",1,75
11mar2016,"11-3-2016","Brexit Other",11,75
11mar2016,"11-3-2016","Brexit Politics",7,75
11mar2016,"11-3-2016","Brexit Politics,Brexit Immigration",1,75
11mar2016,"11-3-2016","Climate",9,75
11mar2016,"11-3-2016","Climate,Brexit",1,75
11mar2016,"11-3-2016","Other",44,75
12mar2016,"12-3-2016","Brexit Immigration",1,49
12mar2016,"12-3-2016","Brexit Other",5,49
12mar2016,"12-3-2016","Brexit Politics",5,49
12mar2016,"12-3-2016","Brexit Politics,Brexit Immigration",1,49
12mar2016,"12-3-2016","Climate",9,49
12mar2016,"12-3-2016","Climate,Brexit",3,49
12mar2016,"12-3-2016","Other",25,49
13mar2016,"13-3-2016","Brexit Other",16,62
13mar2016,"13-3-2016","Brexit Politics",3,62
13mar2016,"13-3-2016","Climate",8,62
13mar2016,"13-3-2016","Climate,Brexit",2,62
13mar2016,"13-3-2016","Other",33,62
14mar2016,"14-3-2016","Brexit Business",2,80
14mar2016,"14-3-2016","Brexit Business,Brexit Politics",1,80
14mar2016,"14-3-2016","Brexit Other",8,80
14mar2016,"14-3-2016","Brexit Politics",7,80
14mar2016,"14-3-2016","Climate",13,80
14mar2016,"14-3-2016","Climate,Brexit",3,80
14mar2016,"14-3-2016","Other",46,80
15mar2016,"15-3-2016","Brexit Business",2,66
15mar2016,"15-3-2016","Brexit Immigration",2,66
15mar2016,"15-3-2016","Brexit Other",13,66
15mar2016,"15-3-2016","Brexit Politics",6,66
15mar2016,"15-3-2016","Climate",17,66
15mar2016,"15-3-2016","Climate,Brexit",2,66
15mar2016,"15-3-2016","Other",24,66
16mar2016,"16-3-2016","Brexit Business",2,59
16mar2016,"16-3-2016","Brexit Other",2,59
16mar2016,"16-3-2016","Brexit Politics",1,59
16mar2016,"16-3-2016","Climate",22,59
16mar2016,"16-3-2016","Climate,Brexit",4,59
16mar2016,"16-3-2016","Other",28,59
17mar2016,"17-3-2016","Brexit Business",2,57
17mar2016,"17-3-2016","Brexit Business,Brexit Immigration",1,57
17mar2016,"17-3-2016","Brexit Immigration",3,57
17mar2016,"17-3-2016","Brexit Other",6,57
17mar2016,"17-3-2016","Brexit Politics",3,57
17mar2016,"17-3-2016","Climate",15,57
17mar2016,"17-3-2016","Climate,Brexit",1,57
17mar2016,"17-3-2016","Other",26,57
18mar2016,"18-3-2016","Brexit Business",1,73
18mar2016,"18-3-2016","Brexit Business,Brexit Immigration",1,73
18mar2016,"18-3-2016","Brexit Immigration",3,73
18mar2016,"18-3-2016","Brexit Other",6,73
18mar2016,"18-3-2016","Brexit Politics",4,73
18mar2016,"18-3-2016","Brexit Politics,Brexit Immigration",1,73
18mar2016,"18-3-2016","Climate",11,73
18mar2016,"18-3-2016","Climate,Brexit",3,73
18mar2016,"18-3-2016","Other",43,73
19mar2016,"19-3-2016","Brexit Immigration",1,49
19mar2016,"19-3-2016","Brexit Other",5,49
19mar2016,"19-3-2016","Brexit Politics",4,49
19mar2016,"19-3-2016","Climate",8,49
19mar2016,"19-3-2016","Climate,Brexit",1,49
19mar2016,"19-3-2016","Other",30,49
20mar2016,"20-3-2016","Brexit Immigration",2,43
20mar2016,"20-3-2016","Brexit Other",6,43
20mar2016,"20-3-2016","Brexit Politics",1,43
20mar2016,"20-3-2016","Climate",10,43
20mar2016,"20-3-2016","Other",24,43
21mar2016,"21-3-2016","Brexit Business",4,55
21mar2016,"21-3-2016","Brexit Immigration",1,55
21mar2016,"21-3-2016","Brexit Other",7,55
21mar2016,"21-3-2016","Climate",11,55
21mar2016,"21-3-2016","Climate,Brexit",4,55
21mar2016,"21-3-2016","Other",28,55
22mar2016,"22-3-2016","Brexit Business",2,61
22mar2016,"22-3-2016","Brexit Business,Brexit Politics",2,61
22mar2016,"22-3-2016","Brexit Immigration",2,61
22mar2016,"22-3-2016","Brexit Other",10,61
22mar2016,"22-3-2016","Brexit Politics",2,61
22mar2016,"22-3-2016","Brexit Politics,Brexit Immigration",1,61
22mar2016,"22-3-2016","Climate",17,61
22mar2016,"22-3-2016","Other",25,61
23mar2016,"23-3-2016","Brexit Business",1,53
23mar2016,"23-3-2016","Brexit Business,Brexit Politics",2,53
23mar2016,"23-3-2016","Brexit Other",11,53
23mar2016,"23-3-2016","Brexit Politics",2,53
23mar2016,"23-3-2016","Climate",13,53
23mar2016,"23-3-2016","Climate,Brexit",1,53
23mar2016,"23-3-2016","Other",23,53
24mar2016,"24-3-2016","Brexit Business",2,48
24mar2016,"24-3-2016","Brexit Business,Brexit Politics",1,48
24mar2016,"24-3-2016","Brexit Other",7,48
24mar2016,"24-3-2016","Brexit Politics",4,48
24mar2016,"24-3-2016","Brexit Politics,Brexit Immigration",1,48
24mar2016,"24-3-2016","Climate",8,48
24mar2016,"24-3-2016","Climate,Brexit",4,48
24mar2016,"24-3-2016","Other",21,48
25mar2016,"25-3-2016","Brexit Business",1,35
25mar2016,"25-3-2016","Brexit Immigration",1,35
25mar2016,"25-3-2016","Brexit Other",5,35
25mar2016,"25-3-2016","Brexit Politics",2,35
25mar2016,"25-3-2016","Climate",10,35
25mar2016,"25-3-2016","Other",16,35
26mar2016,"26-3-2016","Brexit Business",1,30
26mar2016,"26-3-2016","Brexit Other",7,30
26mar2016,"26-3-2016","Climate",4,30
26mar2016,"26-3-2016","Other",18,30
27mar2016,"27-3-2016","Brexit Business",1,40
27mar2016,"27-3-2016","Brexit Immigration",1,40
27mar2016,"27-3-2016","Brexit Other",12,40
27mar2016,"27-3-2016","Climate",1,40
27mar2016,"27-3-2016","Climate,Brexit",3,40
27mar2016,"27-3-2016","Other",22,40
28mar2016,"28-3-2016","Brexit Immigration",1,37
28mar2016,"28-3-2016","Brexit Other",5,37
28mar2016,"28-3-2016","Brexit Politics",1,37
28mar2016,"28-3-2016","Climate",7,37
28mar2016,"28-3-2016","Climate,Brexit",2,37
28mar2016,"28-3-2016","Other",21,37
29mar2016,"29-3-2016","Brexit Business",3,52
29mar2016,"29-3-2016","Brexit Business,Brexit Immigration",1,52
29mar2016,"29-3-2016","Brexit Other",11,52
29mar2016,"29-3-2016","Brexit Politics",5,52
29mar2016,"29-3-2016","Climate",6,52
29mar2016,"29-3-2016","Climate,Brexit",3,52
29mar2016,"29-3-2016","Other",23,52
30mar2016,"30-3-2016","Brexit Business",4,51
30mar2016,"30-3-2016","Brexit Business,Brexit Immigration",1,51
30mar2016,"30-3-2016","Brexit Business,Brexit Politics",2,51
30mar2016,"30-3-2016","Brexit Other",6,51
30mar2016,"30-3-2016","Climate",6,51
30mar2016,"30-3-2016","Climate,Brexit",7,51
30mar2016,"30-3-2016","Other",25,51
31mar2016,"31-3-2016","Brexit Other",8,49
31mar2016,"31-3-2016","Brexit Politics",3,49
31mar2016,"31-3-2016","Climate",15,49
31mar2016,"31-3-2016","Climate,Brexit",4,49
31mar2016,"31-3-2016","Other",19,49
01apr2016,"1-4-2016","",1,50
01apr2016,"1-4-2016","Brexit Business",1,50
01apr2016,"1-4-2016","Brexit Immigration",3,50
01apr2016,"1-4-2016","Brexit Other",5,50
01apr2016,"1-4-2016","Brexit Politics",1,50
01apr2016,"1-4-2016","Climate",10,50
01apr2016,"1-4-2016","Climate,Brexit",2,50
01apr2016,"1-4-2016","Other",27,50
02apr2016,"2-4-2016","Brexit Business",2,50
02apr2016,"2-4-2016","Brexit Immigration",2,50
02apr2016,"2-4-2016","Brexit Other",8,50
02apr2016,"2-4-2016","Brexit Politics,Brexit Immigration",2,50
02apr2016,"2-4-2016","Climate",5,50
02apr2016,"2-4-2016","Climate,Brexit",1,50
02apr2016,"2-4-2016","Other",30,50
03apr2016,"3-4-2016","Brexit Immigration",1,37
03apr2016,"3-4-2016","Brexit Other",5,37
03apr2016,"3-4-2016","Brexit Politics",4,37
03apr2016,"3-4-2016","Climate",7,37
03apr2016,"3-4-2016","Climate,Brexit",1,37
03apr2016,"3-4-2016","Other",19,37
04apr2016,"4-4-2016","Brexit Immigration",2,54
04apr2016,"4-4-2016","Brexit Other",9,54
04apr2016,"4-4-2016","Climate",12,54
04apr2016,"4-4-2016","Climate,Brexit",3,54
04apr2016,"4-4-2016","Other",28,54
05apr2016,"5-4-2016","Brexit Business",1,65
05apr2016,"5-4-2016","Brexit Immigration",1,65
05apr2016,"5-4-2016","Brexit Other",11,65
05apr2016,"5-4-2016","Brexit Politics",1,65
05apr2016,"5-4-2016","Brexit Politics,Brexit Immigration",2,65
05apr2016,"5-4-2016","Climate",16,65
05apr2016,"5-4-2016","Climate,Brexit",6,65
05apr2016,"5-4-2016","Other",27,65
06apr2016,"6-4-2016","Brexit Business,Brexit Immigration",1,58
