date1,date,text_classification,stories,total_stories
17dec2015,"17-12-2015","Brexit Business,Brexit Politics",4,91
17dec2015,"17-12-2015","Brexit Business,Brexit Politics,Brexit Immigration",2,91
17dec2015,"17-12-2015","Brexit Immigration",1,91
17dec2015,"17-12-2015","Brexit Other",3,91
17dec2015,"17-12-2015","Brexit Politics",12,91
17dec2015,"17-12-2015","Brexit Politics,Brexit Immigration",1,91
17dec2015,"17-12-2015","Climate",52,91
17dec2015,"17-12-2015","Climate,Brexit",6,91
17dec2015,"17-12-2015","Other",8,91
18dec2015,"18-12-2015","Brexit Business",3,70
18dec2015,"18-12-2015","Brexit Business,Brexit Politics",7,70
18dec2015,"18-12-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,70
18dec2015,"18-12-2015","Brexit Immigration",6,70
18dec2015,"18-12-2015","Brexit Other",1,70
18dec2015,"18-12-2015","Brexit Politics",7,70
18dec2015,"18-12-2015","Brexit Politics,Brexit Immigration",1,70
18dec2015,"18-12-2015","Climate",28,70
18dec2015,"18-12-2015","Climate,Brexit",10,70
18dec2015,"18-12-2015","Other",6,70
19dec2015,"19-12-2015","Brexit Business",1,53
19dec2015,"19-12-2015","Brexit Business,Brexit Politics",5,53
19dec2015,"19-12-2015","Brexit Immigration",2,53
19dec2015,"19-12-2015","Brexit Politics",6,53
19dec2015,"19-12-2015","Climate",24,53
19dec2015,"19-12-2015","Climate,Brexit",11,53
19dec2015,"19-12-2015","Other",4,53
20dec2015,"20-12-2015","Brexit Business",4,57
20dec2015,"20-12-2015","Brexit Business,Brexit Politics",1,57
20dec2015,"20-12-2015","Brexit Immigration",1,57
20dec2015,"20-12-2015","Brexit Other",1,57
20dec2015,"20-12-2015","Brexit Politics",6,57
20dec2015,"20-12-2015","Brexit Politics,Brexit Immigration",1,57
20dec2015,"20-12-2015","Climate",37,57
20dec2015,"20-12-2015","Climate,Brexit",4,57
20dec2015,"20-12-2015","Other",2,57
21dec2015,"21-12-2015","Brexit Business",1,43
21dec2015,"21-12-2015","Brexit Business,Brexit Politics",1,43
21dec2015,"21-12-2015","Brexit Immigration",1,43
21dec2015,"21-12-2015","Brexit Politics",2,43
21dec2015,"21-12-2015","Brexit Politics,Brexit Immigration",3,43
21dec2015,"21-12-2015","Climate",25,43
21dec2015,"21-12-2015","Climate,Brexit",7,43
21dec2015,"21-12-2015","Other",3,43
22dec2015,"22-12-2015","Brexit Business",3,44
22dec2015,"22-12-2015","Brexit Business,Brexit Politics",1,44
22dec2015,"22-12-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,44
22dec2015,"22-12-2015","Brexit Other",1,44
22dec2015,"22-12-2015","Brexit Politics",2,44
22dec2015,"22-12-2015","Climate",23,44
22dec2015,"22-12-2015","Climate,Brexit",7,44
22dec2015,"22-12-2015","Other",6,44
23dec2015,"23-12-2015","Brexit Business",1,51
23dec2015,"23-12-2015","Brexit Business,Brexit Politics",2,51
23dec2015,"23-12-2015","Brexit Other",1,51
23dec2015,"23-12-2015","Brexit Politics",9,51
23dec2015,"23-12-2015","Climate",31,51
23dec2015,"23-12-2015","Climate,Brexit",6,51
23dec2015,"23-12-2015","Other",1,51
24dec2015,"24-12-2015","Brexit Business",1,40
24dec2015,"24-12-2015","Brexit Business,Brexit Politics",1,40
24dec2015,"24-12-2015","Brexit Other",1,40
24dec2015,"24-12-2015","Brexit Politics",5,40
24dec2015,"24-12-2015","Climate",23,40
24dec2015,"24-12-2015","Climate,Brexit",7,40
24dec2015,"24-12-2015","Other",2,40
25dec2015,"25-12-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,14
25dec2015,"25-12-2015","Brexit Politics",1,14
25dec2015,"25-12-2015","Climate",7,14
25dec2015,"25-12-2015","Other",5,14
26dec2015,"26-12-2015","Brexit Business,Brexit Immigration",2,31
26dec2015,"26-12-2015","Brexit Business,Brexit Politics",1,31
26dec2015,"26-12-2015","Brexit Business,Brexit Politics,Brexit Immigration",1,31
26dec2015,"26-12-2015","Brexit Politics",1,31
26dec2015,"26-12-2015","Brexit Politics,Brexit Immigration",1,31
26dec2015,"26-12-2015","Climate",24,31
26dec2015,"26-12-2015","Climate,Brexit",1,31
27dec2015,"27-12-2015","",1,41
27dec2015,"27-12-2015","Brexit Business",1,41
27dec2015,"27-12-2015","Brexit Business,Brexit Politics",1,41
27dec2015,"27-12-2015","Brexit Politics",8,41
27dec2015,"27-12-2015","Climate",21,41
27dec2015,"27-12-2015","Climate,Brexit",9,41
28dec2015,"28-12-2015","Brexit Other",1,30
28dec2015,"28-12-2015","Brexit Politics",1,30
28dec2015,"28-12-2015","Climate",22,30
28dec2015,"28-12-2015","Climate,Brexit",3,30
28dec2015,"28-12-2015","Other",3,30
29dec2015,"29-12-2015","Brexit Business",2,32
29dec2015,"29-12-2015","Brexit Politics",4,32
29dec2015,"29-12-2015","Climate",21,32
29dec2015,"29-12-2015","Climate,Brexit",2,32
29dec2015,"29-12-2015","Other",3,32
30dec2015,"30-12-2015","Brexit Business",2,44
30dec2015,"30-12-2015","Brexit Politics",1,44
30dec2015,"30-12-2015","Climate",31,44
30dec2015,"30-12-2015","Climate,Brexit",6,44
30dec2015,"30-12-2015","Other",4,44
31dec2015,"31-12-2015","Brexit Business,Brexit Politics",1,35
31dec2015,"31-12-2015","Brexit Other",1,35
31dec2015,"31-12-2015","Brexit Politics",2,35
31dec2015,"31-12-2015","Climate",24,35
31dec2015,"31-12-2015","Climate,Brexit",2,35
31dec2015,"31-12-2015","Other",5,35
01jan2016,"1-1-2016","Brexit Business",2,31
01jan2016,"1-1-2016","Brexit Politics",2,31
01jan2016,"1-1-2016","Climate",16,31
01jan2016,"1-1-2016","Climate,Brexit",8,31
01jan2016,"1-1-2016","Other",3,31
02jan2016,"2-1-2016","Brexit Business",2,32
02jan2016,"2-1-2016","Brexit Politics",1,32
02jan2016,"2-1-2016","Climate",23,32
02jan2016,"2-1-2016","Climate,Brexit",3,32
02jan2016,"2-1-2016","Other",3,32
03jan2016,"3-1-2016","",1,49
03jan2016,"3-1-2016","Brexit Business",4,49
03jan2016,"3-1-2016","Brexit Business,Brexit Politics",1,49
03jan2016,"3-1-2016","Brexit Other",1,49
03jan2016,"3-1-2016","Brexit Politics",4,49
03jan2016,"3-1-2016","Climate",35,49
03jan2016,"3-1-2016","Climate,Brexit",2,49
03jan2016,"3-1-2016","Other",1,49
04jan2016,"4-1-2016","Brexit Business",1,52
04jan2016,"4-1-2016","Brexit Business,Brexit Immigration",1,52
04jan2016,"4-1-2016","Brexit Business,Brexit Politics",3,52
04jan2016,"4-1-2016","Brexit Immigration",1,52
04jan2016,"4-1-2016","Brexit Politics",2,52
04jan2016,"4-1-2016","Climate",29,52
04jan2016,"4-1-2016","Climate,Brexit",9,52
04jan2016,"4-1-2016","Other",6,52
05jan2016,"5-1-2016","Brexit Business",7,67
05jan2016,"5-1-2016","Brexit Business,Brexit Politics",1,67
05jan2016,"5-1-2016","Brexit Politics",10,67
05jan2016,"5-1-2016","Climate",33,67
05jan2016,"5-1-2016","Climate,Brexit",10,67
05jan2016,"5-1-2016","Other",6,67
06jan2016,"6-1-2016","Brexit Business",1,68
06jan2016,"6-1-2016","Brexit Business,Brexit Politics",5,68
06jan2016,"6-1-2016","Brexit Other",1,68
06jan2016,"6-1-2016","Brexit Politics",7,68
06jan2016,"6-1-2016","Climate",42,68
06jan2016,"6-1-2016","Climate,Brexit",7,68
06jan2016,"6-1-2016","Other",5,68
07jan2016,"7-1-2016","Brexit Business",2,74
07jan2016,"7-1-2016","Brexit Business,Brexit Politics",3,74
07jan2016,"7-1-2016","Brexit Other",3,74
07jan2016,"7-1-2016","Brexit Politics",9,74
07jan2016,"7-1-2016","Climate",37,74
07jan2016,"7-1-2016","Climate,Brexit",11,74
07jan2016,"7-1-2016","Other",9,74
08jan2016,"8-1-2016","Brexit Business,Brexit Politics",2,60
08jan2016,"8-1-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,60
08jan2016,"8-1-2016","Brexit Immigration",1,60
08jan2016,"8-1-2016","Brexit Other",2,60
08jan2016,"8-1-2016","Brexit Politics",4,60
08jan2016,"8-1-2016","Climate",31,60
08jan2016,"8-1-2016","Climate,Brexit",9,60
08jan2016,"8-1-2016","Other",10,60
09jan2016,"9-1-2016","Brexit Business",1,36
09jan2016,"9-1-2016","Brexit Immigration",1,36
09jan2016,"9-1-2016","Brexit Politics",4,36
09jan2016,"9-1-2016","Climate",17,36
09jan2016,"9-1-2016","Climate,Brexit",3,36
09jan2016,"9-1-2016","Other",10,36
10jan2016,"10-1-2016","Brexit Business",3,51
10jan2016,"10-1-2016","Brexit Business,Brexit Politics",1,51
10jan2016,"10-1-2016","Brexit Immigration",3,51
10jan2016,"10-1-2016","Brexit Politics",5,51
10jan2016,"10-1-2016","Brexit Politics,Brexit Immigration",1,51
10jan2016,"10-1-2016","Climate",26,51
10jan2016,"10-1-2016","Climate,Brexit",8,51
10jan2016,"10-1-2016","Other",4,51
11jan2016,"11-1-2016","Brexit Business",2,72
11jan2016,"11-1-2016","Brexit Politics",12,72
11jan2016,"11-1-2016","Brexit Politics,Brexit Immigration",1,72
11jan2016,"11-1-2016","Climate",44,72
11jan2016,"11-1-2016","Climate,Brexit",7,72
11jan2016,"11-1-2016","Other",6,72
12jan2016,"12-1-2016","Brexit Business,Brexit Politics",1,52
12jan2016,"12-1-2016","Brexit Politics",6,52
12jan2016,"12-1-2016","Climate",29,52
12jan2016,"12-1-2016","Climate,Brexit",11,52
12jan2016,"12-1-2016","Other",5,52
13jan2016,"13-1-2016","Brexit Business",1,53
13jan2016,"13-1-2016","Brexit Business,Brexit Politics",1,53
13jan2016,"13-1-2016","Brexit Immigration",1,53
13jan2016,"13-1-2016","Brexit Other",1,53
13jan2016,"13-1-2016","Brexit Politics",5,53
13jan2016,"13-1-2016","Climate",30,53
13jan2016,"13-1-2016","Climate,Brexit",3,53
13jan2016,"13-1-2016","Other",11,53
14jan2016,"14-1-2016","Brexit Business",7,75
14jan2016,"14-1-2016","Brexit Business,Brexit Politics",1,75
14jan2016,"14-1-2016","Brexit Immigration",2,75
14jan2016,"14-1-2016","Brexit Politics",5,75
14jan2016,"14-1-2016","Climate",42,75
14jan2016,"14-1-2016","Climate,Brexit",15,75
14jan2016,"14-1-2016","Other",3,75
15jan2016,"15-1-2016","Brexit Business",3,71
15jan2016,"15-1-2016","Brexit Business,Brexit Immigration",1,71
15jan2016,"15-1-2016","Brexit Business,Brexit Politics",3,71
15jan2016,"15-1-2016","Brexit Immigration",1,71
15jan2016,"15-1-2016","Brexit Politics",6,71
15jan2016,"15-1-2016","Climate",40,71
15jan2016,"15-1-2016","Climate,Brexit",9,71
15jan2016,"15-1-2016","Other",8,71
16jan2016,"16-1-2016","Brexit Business",1,34
16jan2016,"16-1-2016","Brexit Other",1,34
16jan2016,"16-1-2016","Brexit Politics",3,34
16jan2016,"16-1-2016","Brexit Politics,Brexit Immigration",1,34
16jan2016,"16-1-2016","Climate",21,34
16jan2016,"16-1-2016","Climate,Brexit",5,34
16jan2016,"16-1-2016","Other",2,34
17jan2016,"17-1-2016","Brexit Business",1,57
17jan2016,"17-1-2016","Brexit Business,Brexit Politics",2,57
17jan2016,"17-1-2016","Brexit Immigration",2,57
17jan2016,"17-1-2016","Brexit Politics",6,57
17jan2016,"17-1-2016","Climate",35,57
17jan2016,"17-1-2016","Climate,Brexit",6,57
17jan2016,"17-1-2016","Other",5,57
18jan2016,"18-1-2016","Brexit Business",8,62
18jan2016,"18-1-2016","Brexit Business,Brexit Immigration",1,62
18jan2016,"18-1-2016","Brexit Business,Brexit Politics",3,62
18jan2016,"18-1-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,62
18jan2016,"18-1-2016","Brexit Immigration",2,62
18jan2016,"18-1-2016","Brexit Other",1,62
18jan2016,"18-1-2016","Brexit Politics",3,62
18jan2016,"18-1-2016","Climate",32,62
18jan2016,"18-1-2016","Climate,Brexit",9,62
18jan2016,"18-1-2016","Other",2,62
19jan2016,"19-1-2016","Brexit Business",2,66
19jan2016,"19-1-2016","Brexit Business,Brexit Politics",1,66
19jan2016,"19-1-2016","Brexit Immigration",1,66
19jan2016,"19-1-2016","Brexit Other",1,66
19jan2016,"19-1-2016","Brexit Politics",3,66
19jan2016,"19-1-2016","Brexit Politics,Brexit Immigration",2,66
19jan2016,"19-1-2016","Climate",33,66
19jan2016,"19-1-2016","Climate,Brexit",15,66
19jan2016,"19-1-2016","Other",8,66
20jan2016,"20-1-2016","Brexit Business,Brexit Politics",1,75
20jan2016,"20-1-2016","Brexit Immigration",2,75
20jan2016,"20-1-2016","Brexit Other",2,75
20jan2016,"20-1-2016","Brexit Politics",2,75
20jan2016,"20-1-2016","Brexit Politics,Brexit Immigration",1,75
20jan2016,"20-1-2016","Climate",45,75
20jan2016,"20-1-2016","Climate,Brexit",13,75
20jan2016,"20-1-2016","Other",9,75
21jan2016,"21-1-2016","Brexit Business",2,68
21jan2016,"21-1-2016","Brexit Business,Brexit Immigration",2,68
21jan2016,"21-1-2016","Brexit Business,Brexit Politics",3,68
21jan2016,"21-1-2016","Brexit Immigration",2,68
21jan2016,"21-1-2016","Brexit Politics",9,68
21jan2016,"21-1-2016","Climate",31,68
21jan2016,"21-1-2016","Climate,Brexit",10,68
21jan2016,"21-1-2016","Other",9,68
22jan2016,"22-1-2016","Brexit Business,Brexit Immigration",1,68
22jan2016,"22-1-2016","Brexit Business,Brexit Politics",1,68
22jan2016,"22-1-2016","Brexit Immigration",2,68
22jan2016,"22-1-2016","Brexit Politics",6,68
22jan2016,"22-1-2016","Brexit Politics,Brexit Immigration",1,68
22jan2016,"22-1-2016","Climate",33,68
22jan2016,"22-1-2016","Climate,Brexit",10,68
22jan2016,"22-1-2016","Other",14,68
23jan2016,"23-1-2016","Brexit Business",1,58
23jan2016,"23-1-2016","Brexit Business,Brexit Immigration",1,58
23jan2016,"23-1-2016","Brexit Business,Brexit Politics",3,58
23jan2016,"23-1-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,58
23jan2016,"23-1-2016","Brexit Immigration",1,58
23jan2016,"23-1-2016","Brexit Politics",5,58
23jan2016,"23-1-2016","Climate",35,58
23jan2016,"23-1-2016","Climate,Brexit",4,58
23jan2016,"23-1-2016","Other",7,58
24jan2016,"24-1-2016","Brexit Business",1,73
24jan2016,"24-1-2016","Brexit Business,Brexit Politics",3,73
24jan2016,"24-1-2016","Brexit Politics",4,73
24jan2016,"24-1-2016","Climate",44,73
24jan2016,"24-1-2016","Climate,Brexit",9,73
24jan2016,"24-1-2016","Other",12,73
25jan2016,"25-1-2016","Brexit Business",1,77
25jan2016,"25-1-2016","Brexit Business,Brexit Politics",1,77
25jan2016,"25-1-2016","Brexit Immigration",2,77
25jan2016,"25-1-2016","Brexit Other",1,77
25jan2016,"25-1-2016","Brexit Politics",4,77
25jan2016,"25-1-2016","Climate",37,77
25jan2016,"25-1-2016","Climate,Brexit",23,77
25jan2016,"25-1-2016","Other",8,77
26jan2016,"26-1-2016","Brexit Business",4,84
26jan2016,"26-1-2016","Brexit Business,Brexit Politics",1,84
26jan2016,"26-1-2016","Brexit Immigration",3,84
26jan2016,"26-1-2016","Brexit Other",4,84
26jan2016,"26-1-2016","Brexit Politics",10,84
26jan2016,"26-1-2016","Climate",43,84
26jan2016,"26-1-2016","Climate,Brexit",16,84
26jan2016,"26-1-2016","Other",3,84
27jan2016,"27-1-2016","Brexit Business",2,102
27jan2016,"27-1-2016","Brexit Business,Brexit Immigration",1,102
27jan2016,"27-1-2016","Brexit Business,Brexit Politics",2,102
27jan2016,"27-1-2016","Brexit Immigration",4,102
27jan2016,"27-1-2016","Brexit Other",1,102
27jan2016,"27-1-2016","Brexit Politics",6,102
27jan2016,"27-1-2016","Climate",62,102
27jan2016,"27-1-2016","Climate,Brexit",10,102
27jan2016,"27-1-2016","Other",14,102
28jan2016,"28-1-2016","Brexit Business",3,99
28jan2016,"28-1-2016","Brexit Business,Brexit Politics",5,99
28jan2016,"28-1-2016","Brexit Immigration",1,99
28jan2016,"28-1-2016","Brexit Other",2,99
28jan2016,"28-1-2016","Brexit Politics",8,99
28jan2016,"28-1-2016","Climate",52,99
28jan2016,"28-1-2016","Climate,Brexit",12,99
28jan2016,"28-1-2016","Other",16,99
29jan2016,"29-1-2016","Brexit Business",4,71
29jan2016,"29-1-2016","Brexit Business,Brexit Politics",3,71
29jan2016,"29-1-2016","Brexit Other",1,71
29jan2016,"29-1-2016","Brexit Politics",8,71
29jan2016,"29-1-2016","Climate",37,71
29jan2016,"29-1-2016","Climate,Brexit",10,71
29jan2016,"29-1-2016","Other",8,71
30jan2016,"30-1-2016","Brexit Business,Brexit Politics",1,61
30jan2016,"30-1-2016","Brexit Immigration",1,61
30jan2016,"30-1-2016","Brexit Other",2,61
30jan2016,"30-1-2016","Brexit Politics",5,61
30jan2016,"30-1-2016","Climate",34,61
30jan2016,"30-1-2016","Climate,Brexit",7,61
30jan2016,"30-1-2016","Other",11,61
31jan2016,"31-1-2016","Brexit Business",3,53
31jan2016,"31-1-2016","Brexit Business,Brexit Politics",2,53
31jan2016,"31-1-2016","Brexit Other",2,53
31jan2016,"31-1-2016","Brexit Politics",6,53
31jan2016,"31-1-2016","Brexit Politics,Brexit Immigration",1,53
31jan2016,"31-1-2016","Climate",23,53
31jan2016,"31-1-2016","Climate,Brexit",8,53
31jan2016,"31-1-2016","Other",8,53
01feb2016,"1-2-2016","Brexit Business,Brexit Immigration",2,75
01feb2016,"1-2-2016","Brexit Business,Brexit Politics",6,75
01feb2016,"1-2-2016","Brexit Politics",6,75
01feb2016,"1-2-2016","Brexit Politics,Brexit Immigration",1,75
01feb2016,"1-2-2016","Climate",40,75
01feb2016,"1-2-2016","Climate,Brexit",10,75
01feb2016,"1-2-2016","Other",10,75
02feb2016,"2-2-2016","Brexit Business",4,78
02feb2016,"2-2-2016","Brexit Business,Brexit Immigration",2,78
02feb2016,"2-2-2016","Brexit Business,Brexit Politics,Brexit Immigration",3,78
02feb2016,"2-2-2016","Brexit Politics",13,78
02feb2016,"2-2-2016","Brexit Politics,Brexit Immigration",1,78
02feb2016,"2-2-2016","Climate",31,78
02feb2016,"2-2-2016","Climate,Brexit",11,78
02feb2016,"2-2-2016","Other",13,78
03feb2016,"3-2-2016","Brexit Business,Brexit Politics",2,93
03feb2016,"3-2-2016","Brexit Business,Brexit Politics,Brexit Immigration",2,93
03feb2016,"3-2-2016","Brexit Immigration",2,93
03feb2016,"3-2-2016","Brexit Politics",12,93
03feb2016,"3-2-2016","Brexit Politics,Brexit Immigration",1,93
03feb2016,"3-2-2016","Climate",37,93
03feb2016,"3-2-2016","Climate,Brexit",24,93
03feb2016,"3-2-2016","Other",13,93
04feb2016,"4-2-2016","Brexit Business",5,86
04feb2016,"4-2-2016","Brexit Business,Brexit Politics",3,86
04feb2016,"4-2-2016","Brexit Other",1,86
04feb2016,"4-2-2016","Brexit Politics",19,86
04feb2016,"4-2-2016","Brexit Politics,Brexit Immigration",2,86
04feb2016,"4-2-2016","Climate",28,86
04feb2016,"4-2-2016","Climate,Brexit",20,86
04feb2016,"4-2-2016","Other",8,86
05feb2016,"5-2-2016","Brexit Business",4,80
05feb2016,"5-2-2016","Brexit Business,Brexit Politics",1,80
05feb2016,"5-2-2016","Brexit Business,Brexit Politics,Brexit Immigration",3,80
05feb2016,"5-2-2016","Brexit Other",2,80
05feb2016,"5-2-2016","Brexit Politics",15,80
05feb2016,"5-2-2016","Brexit Politics,Brexit Immigration",1,80
05feb2016,"5-2-2016","Climate",30,80
05feb2016,"5-2-2016","Climate,Brexit",13,80
05feb2016,"5-2-2016","Other",11,80
06feb2016,"6-2-2016","Brexit Business",3,49
06feb2016,"6-2-2016","Brexit Immigration",2,49
06feb2016,"6-2-2016","Brexit Politics",9,49
06feb2016,"6-2-2016","Brexit Politics,Brexit Immigration",1,49
06feb2016,"6-2-2016","Climate",24,49
06feb2016,"6-2-2016","Climate,Brexit",7,49
06feb2016,"6-2-2016","Other",3,49
07feb2016,"7-2-2016","Brexit Business",2,77
07feb2016,"7-2-2016","Brexit Politics",12,77
07feb2016,"7-2-2016","Climate",43,77
07feb2016,"7-2-2016","Climate,Brexit",13,77
07feb2016,"7-2-2016","Other",7,77
08feb2016,"8-2-2016","Brexit Business",5,74
08feb2016,"8-2-2016","Brexit Immigration",4,74
08feb2016,"8-2-2016","Brexit Other",2,74
08feb2016,"8-2-2016","Brexit Politics",12,74
08feb2016,"8-2-2016","Brexit Politics,Brexit Immigration",2,74
08feb2016,"8-2-2016","Climate",31,74
08feb2016,"8-2-2016","Climate,Brexit",13,74
08feb2016,"8-2-2016","Other",5,74
09feb2016,"9-2-2016","Brexit Business,Brexit Politics",2,46
09feb2016,"9-2-2016","Brexit Other",2,46
09feb2016,"9-2-2016","Brexit Politics",5,46
09feb2016,"9-2-2016","Brexit Politics,Brexit Immigration",5,46
09feb2016,"9-2-2016","Climate",23,46
09feb2016,"9-2-2016","Climate,Brexit",7,46
09feb2016,"9-2-2016","Other",2,46
10feb2016,"10-2-2016","Brexit Business,Brexit Politics",5,62
10feb2016,"10-2-2016","Brexit Immigration",2,62
10feb2016,"10-2-2016","Brexit Other",1,62
10feb2016,"10-2-2016","Brexit Politics",4,62
10feb2016,"10-2-2016","Brexit Politics,Brexit Immigration",3,62
10feb2016,"10-2-2016","Climate",39,62
10feb2016,"10-2-2016","Climate,Brexit",3,62
10feb2016,"10-2-2016","Other",5,62
11feb2016,"11-2-2016","Brexit Business",6,67
11feb2016,"11-2-2016","Brexit Business,Brexit Politics",3,67
11feb2016,"11-2-2016","Brexit Immigration",2,67
11feb2016,"11-2-2016","Brexit Politics",9,67
11feb2016,"11-2-2016","Brexit Politics,Brexit Immigration",2,67
11feb2016,"11-2-2016","Climate",34,67
11feb2016,"11-2-2016","Climate,Brexit",7,67
11feb2016,"11-2-2016","Other",4,67
