date1,date,newspaper,headline_classification,stories,polarityheadline,subjectivityheadline,total_stories
06nov2015,"6-11-2015","The Independent","Climate",3,.13939394,.25075758,6
06nov2015,"6-11-2015","The Independent","Climate,Brexit",1,.5,.9,6
06nov2015,"6-11-2015","The Independent","Other",2,-.06666667,.2625,6
06nov2015,"6-11-2015","The Times","Climate",1,0,0,13
06nov2015,"6-11-2015","The Times","Other",12,.12175325,.26626082,13
07nov2015,"7-11-2015","Daily Mail","Climate",2,-.20795455,.38181818,4
07nov2015,"7-11-2015","Daily Mail","Other",2,0,0,4
07nov2015,"7-11-2015","Express","Climate",1,0,0,2
07nov2015,"7-11-2015","Express","Other",1,0,.3,2
07nov2015,"7-11-2015","The Independent","Brexit Other",1,0,0,6
07nov2015,"7-11-2015","The Independent","Other",5,.0594697,.25295455,6
07nov2015,"7-11-2015","The Times","Brexit Other",2,.25,.25,11
07nov2015,"7-11-2015","The Times","Climate",2,-.1,.3125,11
07nov2015,"7-11-2015","The Times","Other",7,0,0,11
08nov2015,"8-11-2015","Daily Mail","Brexit Business",1,.025,.11666667,12
08nov2015,"8-11-2015","Daily Mail","Brexit Other",1,-.6,.7,12
08nov2015,"8-11-2015","Daily Mail","Brexit Politics",1,0,0,12
08nov2015,"8-11-2015","Daily Mail","Climate",4,.10520833,.45416667,12
08nov2015,"8-11-2015","Daily Mail","Climate,Brexit",1,-.01287879,.19318182,12
08nov2015,"8-11-2015","Daily Mail","Other",4,.17916667,.35416667,12
08nov2015,"8-11-2015","Express","Brexit Other",1,0,.33333333,4
08nov2015,"8-11-2015","Express","Other",3,.0787037,.42685185,4
08nov2015,"8-11-2015","The Guardian","Other",1,0,.5,1
08nov2015,"8-11-2015","The Independent","Climate",1,-.0625,.0625,6
08nov2015,"8-11-2015","The Independent","Other",5,.03,.1,6
08nov2015,"8-11-2015","The Times","Brexit Business,Brexit Politics",1,.7,.6,21
08nov2015,"8-11-2015","The Times","Brexit Other",3,0,0,21
08nov2015,"8-11-2015","The Times","Climate",2,.025,.125,21
08nov2015,"8-11-2015","The Times","Other",15,.05373016,.23547619,21
09nov2015,"9-11-2015","Daily Mail","Brexit Immigration",1,.13636364,.45454545,10
09nov2015,"9-11-2015","Daily Mail","Brexit Other",1,0,0,10
09nov2015,"9-11-2015","Daily Mail","Climate",2,-.0625,.0625,10
09nov2015,"9-11-2015","Daily Mail","Other",6,.15953283,.37020202,10
09nov2015,"9-11-2015","Evening Standard","Other",3,.08333333,.18333333,3
09nov2015,"9-11-2015","Express","Climate",1,0,0,11
09nov2015,"9-11-2015","Express","Climate,Brexit",1,0,.0625,11
09nov2015,"9-11-2015","Express","Other",9,-.09587542,.15387205,11
09nov2015,"9-11-2015","The Guardian","Other",1,0,0,1
09nov2015,"9-11-2015","The Independent","Brexit Other",1,.16666667,.18333333,17
09nov2015,"9-11-2015","The Independent","Climate",4,.18125,.5,17
09nov2015,"9-11-2015","The Independent","Other",12,.04583333,.34583333,17
09nov2015,"9-11-2015","The Times","Brexit Other",3,0,0,20
09nov2015,"9-11-2015","The Times","Other",17,-.02540107,.20454545,20
10nov2015,"10-11-2015","Daily Mail","Brexit Business",1,0,.5,9
10nov2015,"10-11-2015","Daily Mail","Brexit Business,Brexit Immigration",1,-.4,.85,9
10nov2015,"10-11-2015","Daily Mail","Brexit Immigration",1,.15,.25,9
10nov2015,"10-11-2015","Daily Mail","Climate",1,-.03333333,.13333333,9
10nov2015,"10-11-2015","Daily Mail","Other",5,-.10041667,.19958333,9
10nov2015,"10-11-2015","Evening Standard","Other",1,0,0,1
10nov2015,"10-11-2015","Express","Brexit Immigration",1,-.16666667,.16666667,12
10nov2015,"10-11-2015","Express","Brexit Other",3,.05333333,.18,12
10nov2015,"10-11-2015","Express","Brexit Politics",2,-.08611111,.51666667,12
10nov2015,"10-11-2015","Express","Climate",3,.1125,.3625,12
10nov2015,"10-11-2015","Express","Climate,Brexit",1,-.4,.5,12
10nov2015,"10-11-2015","Express","Other",2,.1375,.2375,12
10nov2015,"10-11-2015","The Guardian","Other",2,0,0,2
10nov2015,"10-11-2015","The Independent","Brexit Immigration",1,0,0,20
10nov2015,"10-11-2015","The Independent","Brexit Other",4,.05409091,.18113636,20
10nov2015,"10-11-2015","The Independent","Brexit Politics",1,0,0,20
10nov2015,"10-11-2015","The Independent","Brexit Politics,Brexit Immigration",1,0,.55,20
10nov2015,"10-11-2015","The Independent","Climate",4,.00892857,.4672619,20
10nov2015,"10-11-2015","The Independent","Other",9,-.06974877,.31783648,20
10nov2015,"10-11-2015","The Times","Brexit Immigration",1,-.16666667,.16666667,17
10nov2015,"10-11-2015","The Times","Brexit Other",4,0,0,17
10nov2015,"10-11-2015","The Times","Climate",3,.13333333,.26666667,17
10nov2015,"10-11-2015","The Times","Other",9,-.21080247,.25154321,17
11nov2015,"11-11-2015","Daily Mail","Brexit Business,Brexit Politics,Brexit Immigration",1,.31818182,.47727273,15
11nov2015,"11-11-2015","Daily Mail","Brexit Immigration",1,-.4,.85,15
11nov2015,"11-11-2015","Daily Mail","Brexit Other",1,0,0,15
11nov2015,"11-11-2015","Daily Mail","Climate",6,.08611111,.37465278,15
11nov2015,"11-11-2015","Daily Mail","Climate,Brexit",1,-.33611111,.1,15
11nov2015,"11-11-2015","Daily Mail","Other",5,.00113636,.50795455,15
11nov2015,"11-11-2015","Evening Standard","Other",2,0,0,2
11nov2015,"11-11-2015","Express","Brexit Business",1,0,.5,13
11nov2015,"11-11-2015","Express","Brexit Other",1,.25,.33333333,13
11nov2015,"11-11-2015","Express","Climate,Brexit",1,-.5,.5,13
11nov2015,"11-11-2015","Express","Other",10,.02333333,.11666667,13
11nov2015,"11-11-2015","The Guardian","Brexit Other",1,0,0,1
11nov2015,"11-11-2015","The Independent","Climate",3,-.2,.3,6
11nov2015,"11-11-2015","The Independent","Other",3,.1,.03333333,6
11nov2015,"11-11-2015","The Times","Brexit Immigration",1,0,0,17
11nov2015,"11-11-2015","The Times","Brexit Other",1,0,0,17
11nov2015,"11-11-2015","The Times","Brexit Politics",1,0,0,17
11nov2015,"11-11-2015","The Times","Climate",2,-.08333333,.03333333,17
11nov2015,"11-11-2015","The Times","Other",12,.00568182,.11477273,17
12nov2015,"12-11-2015","Daily Mail","Brexit Business",1,0,0,11
12nov2015,"12-11-2015","Daily Mail","Brexit Politics",1,.125,.16666667,11
12nov2015,"12-11-2015","Daily Mail","Climate",3,-.15555556,.11666667,11
12nov2015,"12-11-2015","Daily Mail","Climate,Brexit",2,.1,.325,11
12nov2015,"12-11-2015","Daily Mail","Other",4,-.03888889,.21388889,11
12nov2015,"12-11-2015","Evening Standard","Other",1,-.2,.4,1
12nov2015,"12-11-2015","Express","Brexit Business,Brexit Immigration",1,0,0,7
12nov2015,"12-11-2015","Express","Brexit Other",1,0,0,7
12nov2015,"12-11-2015","Express","Climate",1,0,0,7
12nov2015,"12-11-2015","Express","Other",4,-.00763889,.06597222,7
12nov2015,"12-11-2015","The Independent","Brexit Immigration",1,.1,.4,9
12nov2015,"12-11-2015","The Independent","Brexit Other",1,.0625,.5,9
12nov2015,"12-11-2015","The Independent","Other",7,-.02142857,.20714286,9
12nov2015,"12-11-2015","The Times","Brexit Other",2,.20833333,.29166667,24
12nov2015,"12-11-2015","The Times","Brexit Politics,Brexit Immigration",1,.13636364,.45454545,24
12nov2015,"12-11-2015","The Times","Climate",3,-.09722222,.18055556,24
12nov2015,"12-11-2015","The Times","Other",18,.04212121,.15637626,24
13nov2015,"13-11-2015","Daily Mail","Brexit Business,Brexit Immigration",1,.06818182,.22727273,10
13nov2015,"13-11-2015","Daily Mail","Brexit Immigration",1,0,0,10
13nov2015,"13-11-2015","Daily Mail","Climate",2,.51875,.8,10
13nov2015,"13-11-2015","Daily Mail","Other",6,.09452381,.42827381,10
13nov2015,"13-11-2015","Express","Brexit Other",4,-.00069444,.1875,12
13nov2015,"13-11-2015","Express","Brexit Politics",1,.09375,.59375,12
13nov2015,"13-11-2015","Express","Climate",1,0,0,12
13nov2015,"13-11-2015","Express","Other",6,-.221875,.31875,12
13nov2015,"13-11-2015","The Guardian","Other",1,-.4,.45,1
13nov2015,"13-11-2015","The Independent","Brexit Politics",1,0,0,5
13nov2015,"13-11-2015","The Independent","Climate",2,-.1,.75,5
13nov2015,"13-11-2015","The Independent","Other",2,.05,.45,5
13nov2015,"13-11-2015","The Times","Brexit Other",1,0,0,18
13nov2015,"13-11-2015","The Times","Climate",3,-.16666667,.3,18
13nov2015,"13-11-2015","The Times","Climate,Brexit",1,0,0,18
13nov2015,"13-11-2015","The Times","Other",13,-.06410256,.1025641,18
14nov2015,"14-11-2015","Daily Mail","Brexit Politics,Brexit Immigration",1,.13636364,.45454545,8
14nov2015,"14-11-2015","Daily Mail","Climate",1,-.2,.4,8
14nov2015,"14-11-2015","Daily Mail","Other",6,-.06666667,.2,8
14nov2015,"14-11-2015","Evening Standard","Other",1,-.17777778,.35555556,1
14nov2015,"14-11-2015","Express","Climate",1,-.2,0,1
14nov2015,"14-11-2015","The Independent","Brexit Immigration",1,0,.1,8
14nov2015,"14-11-2015","The Independent","Brexit Other",1,0,0,8
14nov2015,"14-11-2015","The Independent","Brexit Politics",1,0,0,8
14nov2015,"14-11-2015","The Independent","Climate",2,0,0,8
14nov2015,"14-11-2015","The Independent","Other",3,-.29166667,.33333333,8
14nov2015,"14-11-2015","The Times","Brexit Other",3,-.06666667,.27222222,14
14nov2015,"14-11-2015","The Times","Climate",4,-.00166667,.25305556,14
14nov2015,"14-11-2015","The Times","Other",7,.07142857,.07142857,14
15nov2015,"15-11-2015","Daily Mail","Brexit Other",1,0,0,4
15nov2015,"15-11-2015","Daily Mail","Climate",2,-.35,.9,4
15nov2015,"15-11-2015","Daily Mail","Other",1,.12857143,.51190476,4
15nov2015,"15-11-2015","Express","Brexit Politics",1,0,0,1
15nov2015,"15-11-2015","The Guardian","Other",1,0,0,1
15nov2015,"15-11-2015","The Independent","Climate",2,-.075,.3,6
15nov2015,"15-11-2015","The Independent","Other",4,.33333333,.22916667,6
15nov2015,"15-11-2015","The Times","Brexit Business",1,.06428571,.20714286,29
15nov2015,"15-11-2015","The Times","Brexit Other",2,0,0,29
15nov2015,"15-11-2015","The Times","Climate",7,.07261905,.14642857,29
15nov2015,"15-11-2015","The Times","Other",19,.03516746,.23564593,29
16nov2015,"16-11-2015","Daily Mail","Brexit Politics",2,-.18928571,.80238095,8
16nov2015,"16-11-2015","Daily Mail","Climate",4,.071875,.3875,8
16nov2015,"16-11-2015","Daily Mail","Other",2,-.275,.35,8
16nov2015,"16-11-2015","Express","Brexit Other",2,-.07777778,.14444444,7
16nov2015,"16-11-2015","Express","Brexit Politics",1,.13636364,.45454545,7
16nov2015,"16-11-2015","Express","Climate",2,.04583333,.17916667,7
16nov2015,"16-11-2015","Express","Other",2,.06818182,.22727273,7
16nov2015,"16-11-2015","The Guardian","Other",1,-.2,.5,1
16nov2015,"16-11-2015","The Independent","Brexit Other",1,0,0,6
16nov2015,"16-11-2015","The Independent","Climate",2,0,0,6
16nov2015,"16-11-2015","The Independent","Other",3,0,.03333333,6
16nov2015,"16-11-2015","The Times","Brexit Other",2,0,0,14
16nov2015,"16-11-2015","The Times","Climate",3,0,0,14
16nov2015,"16-11-2015","The Times","Other",9,.17777778,.21111111,14
17nov2015,"17-11-2015","Daily Mail","Climate",2,.36666667,.59166667,8
17nov2015,"17-11-2015","Daily Mail","Other",6,.17272727,.13825758,8
17nov2015,"17-11-2015","Evening Standard","Other",1,0,0,1
17nov2015,"17-11-2015","Express","Brexit Immigration",1,0,0,6
17nov2015,"17-11-2015","Express","Brexit Other",1,-.375,.625,6
17nov2015,"17-11-2015","Express","Brexit Politics",1,-.18181818,.72727273,6
17nov2015,"17-11-2015","Express","Other",3,-.08333333,.23333333,6
17nov2015,"17-11-2015","The Guardian","Climate",1,0,0,1
17nov2015,"17-11-2015","The Independent","Brexit Other",2,.20909091,.53863636,13
17nov2015,"17-11-2015","The Independent","Climate",2,.25,.25,13
17nov2015,"17-11-2015","The Independent","Other",9,-.04027778,.20277778,13
17nov2015,"17-11-2015","The Times","Brexit Other",2,0,0,11
17nov2015,"17-11-2015","The Times","Climate",1,0,0,11
17nov2015,"17-11-2015","The Times","Other",8,.22850379,.16723485,11
18nov2015,"18-11-2015","Daily Mail","Brexit Other",1,-.2,.35,15
18nov2015,"18-11-2015","Daily Mail","Brexit Politics",2,-.08333333,.08333333,15
18nov2015,"18-11-2015","Daily Mail","Climate",3,-.05117845,.51212121,15
18nov2015,"18-11-2015","Daily Mail","Other",9,.0753367,.25667789,15
18nov2015,"18-11-2015","Evening Standard","Other",2,-.14166667,.21666667,2
18nov2015,"18-11-2015","Express","Brexit Immigration",2,.125,.16666667,10
18nov2015,"18-11-2015","Express","Brexit Politics",1,-.1,.1,10
18nov2015,"18-11-2015","Express","Climate",1,.35,.55,10
18nov2015,"18-11-2015","Express","Other",6,.01064815,.2837963,10
18nov2015,"18-11-2015","The Independent","Brexit Immigration",1,.1,1,10
18nov2015,"18-11-2015","The Independent","Climate",2,-.13143939,.35075758,10
18nov2015,"18-11-2015","The Independent","Other",7,.14642857,.26666667,10
18nov2015,"18-11-2015","The Times","Brexit Other",2,-.03333333,.03333333,18
18nov2015,"18-11-2015","The Times","Climate",2,.5,.83333333,18
18nov2015,"18-11-2015","The Times","Other",14,.03200371,.20905999,18
19nov2015,"19-11-2015","Daily Mail","Climate",4,.2125,.3125,8
19nov2015,"19-11-2015","Daily Mail","Other",4,-.0375,.31666667,8
19nov2015,"19-11-2015","Evening Standard","Other",1,0,0,1
19nov2015,"19-11-2015","Express","Brexit Other",1,.13636364,.45454545,4
19nov2015,"19-11-2015","Express","Other",3,-.1037037,.21111111,4
19nov2015,"19-11-2015","The Independent","Climate",5,.11121645,.22827706,7
19nov2015,"19-11-2015","The Independent","Other",2,.025,.16666667,7
19nov2015,"19-11-2015","The Times","Brexit Politics",2,-.08181818,.27727273,20
19nov2015,"19-11-2015","The Times","Climate",3,-.23333333,.2,20
19nov2015,"19-11-2015","The Times","Other",15,.01,.06666667,20
20nov2015,"20-11-2015","Daily Mail","Brexit Immigration",1,0,0,10
20nov2015,"20-11-2015","Daily Mail","Climate",5,-.0725,.21666667,10
20nov2015,"20-11-2015","Daily Mail","Climate,Brexit",1,0,0,10
20nov2015,"20-11-2015","Daily Mail","Other",3,0,0,10
20nov2015,"20-11-2015","Evening Standard","Climate",2,.25,.25,3
20nov2015,"20-11-2015","Evening Standard","Other",1,0,0,3
20nov2015,"20-11-2015","Express","Brexit Other",1,.5,.5,5
20nov2015,"20-11-2015","Express","Climate",1,0,0,5
20nov2015,"20-11-2015","Express","Other",3,.1,.2,5
20nov2015,"20-11-2015","The Guardian","Other",1,.2,.3625,1
20nov2015,"20-11-2015","The Independent","Brexit Politics",2,0,0,8
20nov2015,"20-11-2015","The Independent","Other",6,-.00555556,.08148148,8
20nov2015,"20-11-2015","The Times","Brexit Other",2,0,0,26
20nov2015,"20-11-2015","The Times","Climate",7,0,0,26
20nov2015,"20-11-2015","The Times","Other",17,.06470588,.08235294,26
21nov2015,"21-11-2015","Daily Mail","Brexit Other",1,0,0,5
21nov2015,"21-11-2015","Daily Mail","Climate",1,0,0,5
21nov2015,"21-11-2015","Daily Mail","Other",3,-.23452381,.29642857,5
21nov2015,"21-11-2015","Express","Climate",1,-.1,0,2
21nov2015,"21-11-2015","Express","Other",1,.26666667,.28333333,2
21nov2015,"21-11-2015","The Guardian","Climate",1,.16818182,.42727273,1
21nov2015,"21-11-2015","The Independent","Climate",1,0,0,1
21nov2015,"21-11-2015","The Times","Climate",3,.09090909,.31414141,16
21nov2015,"21-11-2015","The Times","Other",13,-.07284382,.2224359,16
22nov2015,"22-11-2015","Daily Mail","Climate",2,.1,.35,5
22nov2015,"22-11-2015","Daily Mail","Other",3,.08333333,.1,5
22nov2015,"22-11-2015","Express","Other",2,0,.05,2
22nov2015,"22-11-2015","The Guardian","Other",1,0,0,1
22nov2015,"22-11-2015","The Independent","Climate",1,-.17222222,.26666667,2
22nov2015,"22-11-2015","The Independent","Other",1,-.33333333,.71666667,2
22nov2015,"22-11-2015","The Times","Climate",2,-.3,.5,16
22nov2015,"22-11-2015","The Times","Other",14,-.02083333,.09345238,16
23nov2015,"23-11-2015","Daily Mail","Brexit Politics,Brexit Immigration",1,.55,.95,13
23nov2015,"23-11-2015","Daily Mail","Climate",2,-.04507576,.43863636,13
23nov2015,"23-11-2015","Daily Mail","Other",10,.02681818,.23772727,13
23nov2015,"23-11-2015","Evening Standard","Climate",1,.0625,.5,1
23nov2015,"23-11-2015","Express","Brexit Other",1,.5,.5,5
23nov2015,"23-11-2015","Express","Brexit Politics",1,.06818182,.22727273,5
23nov2015,"23-11-2015","Express","Climate",2,0,0,5
23nov2015,"23-11-2015","Express","Other",1,-.8,1,5
23nov2015,"23-11-2015","The Guardian","Other",2,0,.5,2
23nov2015,"23-11-2015","The Independent","Brexit Other",1,.1,.08333333,9
23nov2015,"23-11-2015","The Independent","Climate",3,.05,.36666667,9
23nov2015,"23-11-2015","The Independent","Other",5,-.05,.03,9
23nov2015,"23-11-2015","The Times","Climate",4,.07638889,.08333333,12
23nov2015,"23-11-2015","The Times","Other",8,.095,.38833333,12
24nov2015,"24-11-2015","Daily Mail","Brexit Other",1,.16666667,.33333333,9
24nov2015,"24-11-2015","Daily Mail","Climate",1,.2,.36,9
24nov2015,"24-11-2015","Daily Mail","Other",7,-.16547619,.39166667,9
24nov2015,"24-11-2015","Express","Brexit Politics",1,-.5,1,7
24nov2015,"24-11-2015","Express","Climate",1,-.08333333,.53333333,7
24nov2015,"24-11-2015","Express","Other",5,.08,.33,7
24nov2015,"24-11-2015","The Independent","Climate",1,0,0,4
24nov2015,"24-11-2015","The Independent","Other",3,-.06666667,.03888889,4
24nov2015,"24-11-2015","The Times","Brexit Other",1,0,0,25
24nov2015,"24-11-2015","The Times","Climate",2,0,0,25
24nov2015,"24-11-2015","The Times","Other",22,-.01714876,.07702307,25
25nov2015,"25-11-2015","Daily Mail","Brexit Immigration",1,.13636364,.45454545,10
25nov2015,"25-11-2015","Daily Mail","Climate",5,.1605,.2545,10
25nov2015,"25-11-2015","Daily Mail","Other",4,-.05059524,.24761905,10
25nov2015,"25-11-2015","Evening Standard","Other",1,0,0,1
25nov2015,"25-11-2015","Express","Brexit Immigration",1,-.1,0,7
25nov2015,"25-11-2015","Express","Climate",1,-.25,.3,7
25nov2015,"25-11-2015","Express","Climate,Brexit",1,0,1,7
25nov2015,"25-11-2015","Express","Other",4,-.0625,.1875,7
25nov2015,"25-11-2015","The Guardian","Climate",1,-.35,.33333333,1
25nov2015,"25-11-2015","The Independent","Brexit Immigration",1,0,1,7
25nov2015,"25-11-2015","The Independent","Climate",1,0,0,7
25nov2015,"25-11-2015","The Independent","Other",5,.045,.135,7
25nov2015,"25-11-2015","The Times","",1,,,18
25nov2015,"25-11-2015","The Times","Brexit Other",3,0,0,18
25nov2015,"25-11-2015","The Times","Climate",4,0,0,18
25nov2015,"25-11-2015","The Times","Other",10,-.02307692,.04615385,18
26nov2015,"26-11-2015","Daily Mail","Brexit Immigration",1,0,0,9
26nov2015,"26-11-2015","Daily Mail","Other",8,.09504464,.36827381,9
26nov2015,"26-11-2015","Evening Standard","Brexit Business",1,0,0,5
26nov2015,"26-11-2015","Evening Standard","Climate",1,-.8,1,5
26nov2015,"26-11-2015","Evening Standard","Other",3,-.26666667,.58333333,5
26nov2015,"26-11-2015","Express","Brexit Politics,Brexit Immigration",1,0,0,7
26nov2015,"26-11-2015","Express","Climate",4,.0984375,.203125,7
26nov2015,"26-11-2015","Express","Other",2,-.01785714,.30357143,7
26nov2015,"26-11-2015","The Independent","Climate",2,-.12291667,.25,6
26nov2015,"26-11-2015","The Independent","Other",4,0,.00833333,6
26nov2015,"26-11-2015","The Times","Climate",3,0,0,18
26nov2015,"26-11-2015","The Times","Climate,Brexit",1,0,0,18
26nov2015,"26-11-2015","The Times","Other",14,.05952381,.1047619,18
27nov2015,"27-11-2015","Daily Mail","Climate",2,.125,.31666667,10
27nov2015,"27-11-2015","Daily Mail","Other",8,-.04267677,.33708965,10
27nov2015,"27-11-2015","Evening Standard","Brexit Business",1,0,0,1
27nov2015,"27-11-2015","Express","Brexit Other",1,0,0,10
27nov2015,"27-11-2015","Express","Climate",3,.15,.22777778,10
27nov2015,"27-11-2015","Express","Other",6,-.00975309,.33660494,10
27nov2015,"27-11-2015","The Guardian","Brexit Business",1,0,0,1
