date,headline,newspaper,classification,brexit
19-9-2015,Argentine governor of Falklands who surrendered to British forces in 1982 dies,Express,Brexit,Other
19-9-2015,Do you speak Eurish? EU has its own language…and it's far too difficult for the rest of us,Express,Brexit,Other
19-9-2015,Corbyn ‘has failed his supporters’ by vowing to stay in EU blasts Nigel Farage ,Express,Brexit,Other
19-9-2015,Half of British drivers don’t deal with car troubles ,Express,Brexit,Other
19-9-2015,Exclusive: Deng calls for branch reform of British basketball or risk sport slamming shut,Express,Brexit,Other
20-9-2015,Great British Menu star Prue Leith: My style is comfortable,Express,Brexit,Other
21-9-2015,British father and son under house arrest after 'burglar' dies at their Portuguese villa,Express,Brexit,Other
21-9-2015,'We must act together' Merkel demands EU leaders respond to migrant crisis NOW,Express,Brexit,Immigration
21-9-2015,Conservative ministers threaten REVOLT over fears David Cameron will rush EU referendum,Express,Brexit,Other
21-9-2015,Nick Clegg to wade into EU debate by warning that Brexit would risk RIPPING UK apart,Express,Brexit,Other
21-9-2015,"British man, 76, dies in horror plane crash over Alps ",Express,Brexit,Other
21-9-2015,"MI5 pay British Muslims £2,000 to spy on terror suspects in mosques ",Express,Brexit,Other
21-9-2015,British motorists spend £523bn on cars,Express,Brexit,Other
22-9-2015,"First of 20,000 Syrian refugees arrive in UK as EU vote in support of quota scheme",Express,Brexit,Immigration
22-9-2015,Homeless British war hero 'spat at and urinated on' by vile thugs in busy city centre,Express,Brexit,Other
22-9-2015,Boost for Brexit: Tory party REFUSE to back Cameron's 'In' campaign in EU referendum,Express,Brexit,Other
22-9-2015,REVEALED: EU plotting huge expansion of £1bn HQ so MEPs get three offices EACH,Express,Brexit,Other
22-9-2015,What do you ACTUALLY want? Cameron told to reveal EU demands during French president visit,Express,Brexit,Other
22-9-2015,"British and Chinese stock markets to link as Osborne presses on with ""golden relationship""",Express,Brexit,Other
23-9-2015,MAPPED: How many refugees each European country will take under EU plans,Express,Brexit,Immigration
23-9-2015,Cameron tells EU leaders to send economic migrants home - as ONE MILLION head our way,Express,Brexit,Immigration
23-9-2015,British students BANNED from doing medicine at uni – as NHS forced to hire foreign staff,Express,Brexit,Other
23-9-2015,British market town shaken by fourth EARTHQUAKE with experts predicting big one to come,Express,Brexit,Other
23-9-2015,Great British Bake Off: Last year's winner Nancy Birtwhistle has HER say on Mary and Paul,Express,Brexit,Other
24-9-2015,Volkswagen recall: British cars to be called back as boss admits 'We totally screwed up',Express,Brexit,Other
24-9-2015,The Great British Bake Off 2015: Paul bows out after his choux pastry structure flops,Express,Brexit,Other
24-9-2015,Germany warns Cameron EU reform pleas will be ignored unless Britain takes more refugees,Express,Brexit,Immigration
24-9-2015,We're doomed: EU chief fears union will COLLAPSE over migrant crisis,Express,Brexit,Immigration
24-9-2015,The Great British Bake Off's rudest week? Fans can't get enough of cream horn innuendos,Express,Brexit,Other
24-9-2015,"Cheap migrant labour stops British workers getting a pay rise, senior banker warns",Express,Brexit,Immigration
24-9-2015, REVEALED: Top five British locations to SEE a UFO,Express,Brexit,Other
24-9-2015,PM faces legal action over drone strike against British jihadist plotting to kill Queen,Express,Brexit,Other
24-9-2015,"Mass immigration will destroy the European Union, argues LEO MCKINSTRY",Express,Brexit,Other
24-9-2015,France still confused over Cameron’s EU reform bid as minister delivers refugee swipe,Express,Brexit,Immigration
24-9-2015,Coronation Street live narrowly beats Great British Bake Off as ratings war intensifies ,Express,Brexit,Other
25-9-2015,Nigel Farage: Getting Britain out of the EU is the moment to put country before party,Express,Brexit,Other
25-9-2015,"China and buy-to-let biggest threats to British economy, says Bank of England",Express,Brexit,Other
25-9-2015,Left to rot: Inside the horrific farms where caged rabbits are reared for British PET FOOD,Express,Brexit,Other
25-9-2015,UKIP vow teachers and soldiers will get pay rise after EU exit,Express,Brexit,Other
25-9-2015,France ready to buckle to UK demands to stop Brexit: French concede change is NEEDED,Express,Brexit,Other
25-9-2015,Business Brexit vote ‘up for grabs’ as half of entrepreneurs still undecided,Express,Brexit,Other
25-9-2015,Britain has 50/50 chance of leaving EU says UKIP's Farage – as he pledges to keep fighting,Express,Brexit,Other
25-9-2015,Last British prisoner being held at controversial Guantanamo Bay jail set to be released ,Express,Brexit,Other
26-9-2015,Britain facing winter BLACKOUTS...because of 'crazy' EU rules on climate change ,Express,"Brexit,Climate",Other
26-9-2015,UKIP accuse Labour of ‘misleading’ voters over ‘people’s railway’ – as EU won't allow it,Express,Brexit,Other
27-9-2015,British body-in-bag spy 'was murdered after defying Russian blackmail attempt',Express,Brexit,Other
27-9-2015,Jeremy Corbyn: British troops were an 'army of occupation',Express,Brexit,Other
28-9-2015,Hundreds of British troops head to East Africa to stop terrorism at core of migrant crisis,Express,Brexit,Immigration
28-9-2015,Paul Zerdin: British ventriloquist has won America's Got Talent...so why is he so good?,Express,Brexit,Other
28-9-2015,Huge 'Brexit' boost as now MORE voters back leaving EU than don't,Express,Brexit,Other
28-9-2015,Nigel Farage blasts rivals  who 'want to get rid of him in bid for glory on EU referendum',Express,Brexit,Other
28-9-2015,"Redcar steel plant to shut costing 1,700 jobs in major blow to British steelmaking",Express,Brexit,Other
28-9-2015,Great British Bake Off star Mel Giedroyc to host Strictly Come Dancing Live Tour 2016,Express,Brexit,Other
28-9-2015,How British are you?,Express,Brexit,Other
29-9-2015,Farage blasts 'breathtakingly arrogant' EU boss who says we should IGNORE voters' fears,Express,Brexit,Other
29-9-2015,Notorious British jihadis hit with travel bans as United Nations targets Islamic State,Express,Brexit,Other
29-9-2015,Support for crusade to get UK out of EU surges as nearly half want Britain to leave union,Express,Brexit,Other
29-9-2015,Police investigating death of British teenager found lifeless in her Ibiza hotel room,Express,Brexit,Other
29-9-2015,David Cameron: Refugee crisis causing EU strain,Express,Brexit,Immigration
29-9-2015,Satellites: All eyes are on British firms taking a lead in a new space race,Express,Brexit,Other
29-9-2015,Great British Bake Off's heartthrob Tamal Ray reveals he's gay and single,Express,Brexit,Other
29-9-2015,Desire to leave the EU has now become mainstream,Express,Brexit,Other
29-9-2015,GBBO's Nadiya Jamir Hussain hopes to prove 'I'm just as British as anyone else',Express,Brexit,Other
30-9-2015,Putin's act of WAR? Russian air strikes in Syria target British-backed rebels,Express,Brexit,Other
30-9-2015,"Prince Harry joins wounded British soldiers to take on 1,000 mile trek across the country",Express,Brexit,Other
30-9-2015,Ancient Iron Age town unearthed in one of the largest British archaeological discoveries,Express,Brexit,Other
30-9-2015,Andy Burnham tells 'out of touch' Labour to face 'truth' over EU immigration,Express,Brexit,Other
30-9-2015,Great British Bake Off 2015: Flora misses out on the final but it's Nadiya who's in TEARS,Express,Brexit,Other
30-9-2015,The Great British Bake Off: EVERYTHING you need to know about the final three,Express,Brexit,Other
30-9-2015,Great British Bake Off 2015: Judge Paul leaves Nadiya 'shaking' after praising her tart,Express,Brexit,Other
30-9-2015,Great British Bake Off: Iain Watters' recipe for chocolate tart with almond praline,Express,Brexit,Other
30-9-2015,British people wonder when we will have an EU referendum,Express,Brexit,Other
30-9-2015,British attitudes to the EU have changed profoundly and Cameron needs to take note,Express,Brexit,Other
30-9-2015,"Celtic chief: Man Utd, Arsenal and Liverpool will force 'British Premiership' we can join",Express,Brexit,Other
1-10-2015,British women were posing for photos before drowning in rough seas in Spain ,Express,Brexit,Other
1-10-2015,EXCLUSIVE: British Area 51? Claims secret ALIEN research base uncovered in Farnborough,Express,Brexit,Other
1-10-2015,"Millions more refugees heading for Europe, UN warns – as British asylum claims soar",Express,Brexit,Immigration
1-10-2015,EU is ‘damaging’ Britain cries Tory grandee as he heads Brexit campaign,Express,Brexit,Other
2-10-2015,Chris Harper-Mercer: Shooter who killed 10 was BRITISH and an IRA-supporting Nazi fanatic,Express,Brexit,Other
2-10-2015,Migrant crisis cripples British trade across Europe as border closures halt freight,Express,Brexit,Immigration
2-10-2015,"Calais refugee crisis shows why we need a President of Europe, claims EU official",Express,Brexit,Immigration
2-10-2015,New case of MAD COW DISEASE found on British farm sparks fears of fresh outbreak,Express,Brexit,Other
2-10-2015,SPIDER WARS: British beasts eating each other ALIVE and YOUR HOME is the front line,Express,Brexit,Other
2-10-2015,'Drunk' French policemen fined for FLASHING at a British First World War memorial,Express,Brexit,Other
3-10-2015,'Arrogant and complacent' ministers admit Government is not prepared for a 'Brexit',Express,Brexit,Other
3-10-2015,Tory MPs BACK Brexit: More than one fifth defy Cameron – and the numbers are growing ,Express,Brexit,Other
3-10-2015,Defiant Farage vows to stay as Ukip leader and take Britain to EU exit despite quit rumour,Express,Brexit,Other
3-10-2015,UKIP's Nigel Farage blasts British universities for throwing their weight behind the EU,Express,Brexit,Other
3-10-2015,Great British Bake Off's Sue Perkins reveals she'd adopt after devastating fertility news,Express,Brexit,Other
4-10-2015,UKIP fury as politician BANNED from speaking at EU venue – but they let Gerry Adams in,Express,Brexit,Other
4-10-2015,David Cameron hints at EU exit if reforms demand fails,Express,Brexit,Other
4-10-2015,EU leaders to PUNISH the UK after Brexit with threat of economic chaos,Express,Brexit,Other
5-10-2015,"They’ve killed, raped, and violated children, but EU demands evil lags be given the vote",Express,Brexit,Other
5-10-2015,Online troll threatens Oregon copycat college massacre at BRITISH university,Express,Brexit,Other
5-10-2015,"British tycoon’s high-speed £750,000 Porsche slams into crowd at rally leaving 28 injured",Express,Brexit,Other
5-10-2015,A British-born mother was one of the victims of the Oregon massacre,Express,Brexit,Other
5-10-2015,FTSE 100 soars - despite signals of British economy slowdown,Express,Brexit,Other
5-10-2015,Great British Bake Off's Mary Berry SLAMS 'large' people on cooking shows,Express,Brexit,Other
5-10-2015,British businessman loses control of 918 Spyder and injures 20 people,Express,Brexit,Other
5-10-2015,Great British Bake off recipes: Is a Madeira cake or creme brûlée more energy efficient?,Express,Brexit,Other
5-10-2015,'She is so cool': David Cameron reveals he's backing Nadiya to win Great British Bake Off,Express,Brexit,Other
6-10-2015,Common sense at last? EU backs Britain's ban on prisoners' votes,Express,Brexit,Other
6-10-2015,Britain must quit EU before 'cataclysmic implosion' warns top businessman,Express,Brexit,Other
6-10-2015,Turkey's president 'MOCKS European Union countries' for not taking more refugees,Express,Brexit,Immigration
6-10-2015,Al-Shabaab warn British troops will be met 'with fire' and bloodshed on peacekeeping trip,Express,Brexit,Other
6-10-2015,Great British Bake Off scandal as it's claimed insiders bet on who they knew would win,Express,Brexit,Other
6-10-2015,Lee Westwood bidding to end eight-year drought on home soil at the British Masters,Express,Brexit,Other
6-10-2015,British No 2 Aljaz Bedene dumped out of ATP China Open in first round,Express,Brexit,Other
7-10-2015,Thousands of migrants to be deported under secret EU plans amid radical Brussels crackdown,Express,Brexit,Immigration
7-10-2015,British female jihadist Sally Jones 'leaked address of man who killed Osama Bin Laden,Express,Brexit,Other
7-10-2015,Spud-u-like? EU funds £3.6m campaign to tell Irish to eat MORE POTATOES,Express,Brexit,Other
7-10-2015,Rare 43ft whale washes up dead on British coast – and no one knows why,Express,Brexit,Other
7-10-2015,Top minister tells Tories leaving the EU is not a frightening prospect,Express,Brexit,Other
