date1,date,newspaper,text_classification,stories,polaritytext,subjectivitytext,total_stories
28jan2016,"28-1-2016","The Independent","Brexit Politics",4,.07748467,.40041486,13
28jan2016,"28-1-2016","The Independent","Climate",4,.0224027,.49018431,13
28jan2016,"28-1-2016","The Independent","Climate,Brexit",2,.07604167,.29833333,13
28jan2016,"28-1-2016","The Independent","Other",2,.24261364,.46098485,13
28jan2016,"28-1-2016","The Times","Brexit Business",1,0,.06,34
28jan2016,"28-1-2016","The Times","Brexit Politics",2,-.06157407,.27962963,34
28jan2016,"28-1-2016","The Times","Climate",20,.00579663,.29271459,34
28jan2016,"28-1-2016","The Times","Climate,Brexit",3,-.00707231,.40645503,34
28jan2016,"28-1-2016","The Times","Other",8,.02382889,.34175879,34
29jan2016,"29-1-2016","Daily Mail","Brexit Business",1,-.13333333,.6,16
29jan2016,"29-1-2016","Daily Mail","Brexit Business,Brexit Politics",2,.07972132,.33412398,16
29jan2016,"29-1-2016","Daily Mail","Climate",7,.05464415,.37643665,16
29jan2016,"29-1-2016","Daily Mail","Climate,Brexit",1,-.18315018,.49413919,16
29jan2016,"29-1-2016","Daily Mail","Other",5,.16466667,.3427619,16
29jan2016,"29-1-2016","Evening Standard","Climate",3,.08563642,.44182212,3
29jan2016,"29-1-2016","Express","Brexit Business",1,-.05,.43571429,17
29jan2016,"29-1-2016","Express","Brexit Business,Brexit Politics",1,.03181818,.22828283,17
29jan2016,"29-1-2016","Express","Brexit Politics",4,.02026798,.28737906,17
29jan2016,"29-1-2016","Express","Climate",10,-.03710388,.38491308,17
29jan2016,"29-1-2016","Express","Climate,Brexit",1,.18,.18,17
29jan2016,"29-1-2016","The Independent","Brexit Business",1,.00555556,.33333333,8
29jan2016,"29-1-2016","The Independent","Brexit Politics",2,.10981241,.46935426,8
29jan2016,"29-1-2016","The Independent","Climate",3,.13444444,.59293651,8
29jan2016,"29-1-2016","The Independent","Climate,Brexit",1,.01071429,.37738095,8
29jan2016,"29-1-2016","The Independent","Other",1,.05448934,.4623964,8
29jan2016,"29-1-2016","The Times","Brexit Business",1,-.16944444,.31666667,27
29jan2016,"29-1-2016","The Times","Brexit Other",1,.1040404,.18106061,27
29jan2016,"29-1-2016","The Times","Brexit Politics",2,.37472222,.51930556,27
29jan2016,"29-1-2016","The Times","Climate",14,-.00333977,.42317105,27
29jan2016,"29-1-2016","The Times","Climate,Brexit",7,.04057623,.47221889,27
29jan2016,"29-1-2016","The Times","Other",2,.22063492,.52619048,27
30jan2016,"30-1-2016","Daily Mail","Brexit Other",1,.10727273,.27090909,14
30jan2016,"30-1-2016","Daily Mail","Brexit Politics",1,.35,.41666667,14
30jan2016,"30-1-2016","Daily Mail","Climate",7,.02329337,.33220752,14
30jan2016,"30-1-2016","Daily Mail","Climate,Brexit",3,.08544536,.31217478,14
30jan2016,"30-1-2016","Daily Mail","Other",2,-.03226515,.42972727,14
30jan2016,"30-1-2016","Evening Standard","Climate",2,-.04854167,.44333333,3
30jan2016,"30-1-2016","Evening Standard","Other",1,-.41666667,.53333333,3
30jan2016,"30-1-2016","Express","Brexit Immigration",1,-.19040404,.44124579,4
30jan2016,"30-1-2016","Express","Climate",1,-.04166667,.425,4
30jan2016,"30-1-2016","Express","Other",2,.31428571,.43035714,4
30jan2016,"30-1-2016","The Independent","Climate",5,.00706926,.29867532,6
30jan2016,"30-1-2016","The Independent","Climate,Brexit",1,.18791667,.46888889,6
30jan2016,"30-1-2016","The Times","Brexit Business,Brexit Politics",1,.18181818,.61515152,34
30jan2016,"30-1-2016","The Times","Brexit Other",1,.18494898,.51020408,34
30jan2016,"30-1-2016","The Times","Brexit Politics",4,.043125,.23763889,34
30jan2016,"30-1-2016","The Times","Climate",19,.06309404,.40771575,34
30jan2016,"30-1-2016","The Times","Climate,Brexit",3,-.01256614,.3776455,34
30jan2016,"30-1-2016","The Times","Other",6,-.01256243,.4046633,34
31jan2016,"31-1-2016","Daily Mail","Brexit Business,Brexit Politics",1,-.115,.21833333,13
31jan2016,"31-1-2016","Daily Mail","Brexit Politics",2,-.02017857,.42571429,13
31jan2016,"31-1-2016","Daily Mail","Climate",9,-.0623196,.44883006,13
31jan2016,"31-1-2016","Daily Mail","Climate,Brexit",1,.1,.31944444,13
31jan2016,"31-1-2016","Evening Standard","Other",1,-.025,0,1
31jan2016,"31-1-2016","Express","Climate",2,-.15638889,.3575,4
31jan2016,"31-1-2016","Express","Climate,Brexit",1,.08138528,.15541126,4
31jan2016,"31-1-2016","Express","Other",1,0,.275,4
31jan2016,"31-1-2016","The Independent","Brexit Politics",1,.05728438,.32534965,5
31jan2016,"31-1-2016","The Independent","Brexit Politics,Brexit Immigration",1,0,.56666667,5
31jan2016,"31-1-2016","The Independent","Climate",1,-.08703704,.45,5
31jan2016,"31-1-2016","The Independent","Other",2,.01035354,.19978956,5
31jan2016,"31-1-2016","The Times","Brexit Business",3,.04655647,.19755477,30
31jan2016,"31-1-2016","The Times","Brexit Business,Brexit Politics",1,.12242063,.37274306,30
31jan2016,"31-1-2016","The Times","Brexit Other",2,.125,.31388889,30
31jan2016,"31-1-2016","The Times","Brexit Politics",3,.06693404,.39102474,30
31jan2016,"31-1-2016","The Times","Climate",11,.06949648,.39156386,30
31jan2016,"31-1-2016","The Times","Climate,Brexit",6,.06081349,.34910714,30
31jan2016,"31-1-2016","The Times","Other",4,.15061688,.47788961,30
01feb2016,"1-2-2016","Daily Mail","Climate",11,.06914647,.38848249,14
01feb2016,"1-2-2016","Daily Mail","Other",3,-.0002405,.3118262,14
01feb2016,"1-2-2016","Evening Standard","Brexit Business,Brexit Politics",1,.124329,.44958874,1
01feb2016,"1-2-2016","Express","Brexit Business,Brexit Politics",2,.0655303,.34169823,18
01feb2016,"1-2-2016","Express","Brexit Politics",3,.12631373,.37374639,18
01feb2016,"1-2-2016","Express","Brexit Politics,Brexit Immigration",1,.26190476,.47857143,18
01feb2016,"1-2-2016","Express","Climate",7,.10195721,.40815229,18
01feb2016,"1-2-2016","Express","Climate,Brexit",1,.13613636,.40962121,18
01feb2016,"1-2-2016","Express","Other",4,.11255952,.48458333,18
01feb2016,"1-2-2016","The Independent","Brexit Politics",1,.23333333,.35166667,12
01feb2016,"1-2-2016","The Independent","Climate",6,-.02333565,.34710354,12
01feb2016,"1-2-2016","The Independent","Climate,Brexit",3,.10552238,.27119479,12
01feb2016,"1-2-2016","The Independent","Other",2,.14382756,.52390933,12
01feb2016,"1-2-2016","The Times","Brexit Business,Brexit Immigration",2,.10578704,.28194444,30
01feb2016,"1-2-2016","The Times","Brexit Business,Brexit Politics",3,-.07691919,.14267677,30
01feb2016,"1-2-2016","The Times","Brexit Politics",2,.06014706,.32411765,30
01feb2016,"1-2-2016","The Times","Climate",16,.04084011,.35498227,30
01feb2016,"1-2-2016","The Times","Climate,Brexit",6,.03285654,.282502,30
01feb2016,"1-2-2016","The Times","Other",1,.08639456,.42210884,30
02feb2016,"2-2-2016","Daily Mail","Brexit Politics,Brexit Immigration",1,.13472222,.30416667,12
02feb2016,"2-2-2016","Daily Mail","Climate",8,.08870273,.42391898,12
02feb2016,"2-2-2016","Daily Mail","Climate,Brexit",1,.1,.29083333,12
02feb2016,"2-2-2016","Daily Mail","Other",2,.004375,.42020833,12
02feb2016,"2-2-2016","Evening Standard","Climate",1,.22478956,.51056397,1
02feb2016,"2-2-2016","Express","Brexit Business",1,.10555556,.28888889,19
02feb2016,"2-2-2016","Express","Brexit Business,Brexit Politics,Brexit Immigration",1,-.0033859,.30384972,19
02feb2016,"2-2-2016","Express","Brexit Politics",5,-.03432359,.47753247,19
02feb2016,"2-2-2016","Express","Climate",7,.09640731,.28750387,19
02feb2016,"2-2-2016","Express","Climate,Brexit",2,.09965909,.38386364,19
02feb2016,"2-2-2016","Express","Other",3,.0762522,.34784171,19
02feb2016,"2-2-2016","The Independent","Brexit Business,Brexit Politics,Brexit Immigration",1,.07255892,.37037037,16
02feb2016,"2-2-2016","The Independent","Brexit Politics",6,.05391038,.27087918,16
02feb2016,"2-2-2016","The Independent","Climate",5,.15554456,.33909585,16
02feb2016,"2-2-2016","The Independent","Climate,Brexit",1,.23477273,.39840909,16
02feb2016,"2-2-2016","The Independent","Other",3,-.07520833,.29068452,16
02feb2016,"2-2-2016","The Times","Brexit Business",3,-.00031746,.17253968,30
02feb2016,"2-2-2016","The Times","Brexit Business,Brexit Immigration",2,.04545455,.15151515,30
02feb2016,"2-2-2016","The Times","Brexit Business,Brexit Politics,Brexit Immigration",1,.11666667,.40416667,30
02feb2016,"2-2-2016","The Times","Brexit Politics",2,.04910714,.34247449,30
02feb2016,"2-2-2016","The Times","Climate",10,.01838262,.37436386,30
02feb2016,"2-2-2016","The Times","Climate,Brexit",7,.16407042,.50902855,30
02feb2016,"2-2-2016","The Times","Other",5,.07798341,.26014971,30
03feb2016,"3-2-2016","Daily Mail","Brexit Business,Brexit Politics",1,.16428571,.63571429,17
03feb2016,"3-2-2016","Daily Mail","Brexit Business,Brexit Politics,Brexit Immigration",1,.15,.37666667,17
03feb2016,"3-2-2016","Daily Mail","Brexit Politics",1,.26190476,.36746032,17
03feb2016,"3-2-2016","Daily Mail","Climate",8,-.02339352,.29085314,17
03feb2016,"3-2-2016","Daily Mail","Climate,Brexit",4,.16676227,.40524812,17
03feb2016,"3-2-2016","Daily Mail","Other",2,-.53318182,.8025,17
03feb2016,"3-2-2016","Evening Standard","Brexit Politics",1,.06111111,.39444444,1
03feb2016,"3-2-2016","Express","Brexit Immigration",1,-.02738095,.13452381,22
03feb2016,"3-2-2016","Express","Brexit Politics",3,-.05064815,.39252315,22
03feb2016,"3-2-2016","Express","Climate",9,.13290838,.38460324,22
03feb2016,"3-2-2016","Express","Climate,Brexit",5,-.02038469,.41446005,22
03feb2016,"3-2-2016","Express","Other",4,.10406305,.37003066,22
03feb2016,"3-2-2016","The Guardian","Other",1,.04545455,.51818182,1
03feb2016,"3-2-2016","The Independent","Brexit Politics",4,.0610827,.38858586,15
03feb2016,"3-2-2016","The Independent","Climate",5,.08171122,.34427868,15
03feb2016,"3-2-2016","The Independent","Climate,Brexit",3,-.09979317,.53512506,15
03feb2016,"3-2-2016","The Independent","Other",3,.2765368,.57066498,15
03feb2016,"3-2-2016","The Times","Brexit Business,Brexit Politics",1,.09356061,.19659091,37
03feb2016,"3-2-2016","The Times","Brexit Business,Brexit Politics,Brexit Immigration",1,.01515152,.3023569,37
03feb2016,"3-2-2016","The Times","Brexit Immigration",1,.09434343,.40686869,37
03feb2016,"3-2-2016","The Times","Brexit Politics",3,.10248981,.3451525,37
03feb2016,"3-2-2016","The Times","Brexit Politics,Brexit Immigration",1,.10569153,.41383061,37
03feb2016,"3-2-2016","The Times","Climate",15,.16031776,.47015677,37
03feb2016,"3-2-2016","The Times","Climate,Brexit",12,.16587008,.4200012,37
03feb2016,"3-2-2016","The Times","Other",3,.03764881,.44280754,37
04feb2016,"4-2-2016","Daily Mail","Brexit Business",1,.01,.13833333,21
04feb2016,"4-2-2016","Daily Mail","Brexit Business,Brexit Politics",1,.04027778,.29375,21
04feb2016,"4-2-2016","Daily Mail","Brexit Politics",3,.04952085,.44414417,21
04feb2016,"4-2-2016","Daily Mail","Climate",11,.06038147,.38199807,21
04feb2016,"4-2-2016","Daily Mail","Climate,Brexit",3,.23796296,.55925926,21
04feb2016,"4-2-2016","Daily Mail","Other",2,.19246795,.48681319,21
04feb2016,"4-2-2016","Evening Standard","Climate",1,.29166667,.925,2
04feb2016,"4-2-2016","Evening Standard","Climate,Brexit",1,.1,.32,2
04feb2016,"4-2-2016","Express","Brexit Business",1,.12070707,.29494949,21
04feb2016,"4-2-2016","Express","Brexit Other",1,.00678211,.21096681,21
04feb2016,"4-2-2016","Express","Brexit Politics",7,-.0142825,.33352937,21
04feb2016,"4-2-2016","Express","Climate",5,.03355826,.44625703,21
04feb2016,"4-2-2016","Express","Climate,Brexit",4,.05047799,.1964406,21
04feb2016,"4-2-2016","Express","Other",3,.20570106,.34736332,21
04feb2016,"4-2-2016","The Guardian","Other",1,.375,.3125,1
04feb2016,"4-2-2016","The Independent","Brexit Business",2,.06180556,.4140625,13
04feb2016,"4-2-2016","The Independent","Brexit Business,Brexit Politics",2,.11444444,.25472222,13
04feb2016,"4-2-2016","The Independent","Brexit Politics",2,.23660985,.48522727,13
04feb2016,"4-2-2016","The Independent","Climate",3,.08830852,.35816921,13
04feb2016,"4-2-2016","The Independent","Climate,Brexit",2,.03536255,.31857413,13
04feb2016,"4-2-2016","The Independent","Other",2,-.03541667,.3780303,13
04feb2016,"4-2-2016","The Times","Brexit Business",1,.09019608,.38515406,28
04feb2016,"4-2-2016","The Times","Brexit Politics",7,.05345857,.27319238,28
04feb2016,"4-2-2016","The Times","Brexit Politics,Brexit Immigration",2,.0126778,.31765615,28
04feb2016,"4-2-2016","The Times","Climate",8,.11046884,.46140075,28
04feb2016,"4-2-2016","The Times","Climate,Brexit",10,.0836501,.35231581,28
05feb2016,"5-2-2016","Daily Mail","Brexit Business",1,-.07291667,.35555556,15
05feb2016,"5-2-2016","Daily Mail","Brexit Business,Brexit Politics,Brexit Immigration",1,-.10416667,.16666667,15
05feb2016,"5-2-2016","Daily Mail","Brexit Politics",2,.1761039,.39570346,15
05feb2016,"5-2-2016","Daily Mail","Climate",5,.05835455,.45062626,15
05feb2016,"5-2-2016","Daily Mail","Climate,Brexit",2,.04013605,.27505315,15
05feb2016,"5-2-2016","Daily Mail","Other",4,.08254419,.23232323,15
05feb2016,"5-2-2016","Evening Standard","Climate,Brexit",1,-.00666667,.25,1
05feb2016,"5-2-2016","Express","Brexit Business,Brexit Politics",1,.00833333,.275,17
05feb2016,"5-2-2016","Express","Brexit Business,Brexit Politics,Brexit Immigration",2,-.04017857,.33164683,17
05feb2016,"5-2-2016","Express","Brexit Politics",1,.22840909,.29350649,17
05feb2016,"5-2-2016","Express","Climate",5,.0618199,.3443605,17
05feb2016,"5-2-2016","Express","Climate,Brexit",4,.08227939,.29912318,17
05feb2016,"5-2-2016","Express","Other",4,-.05314078,.59839782,17
05feb2016,"5-2-2016","The Independent","Brexit Business",1,-.00833333,.3375,15
05feb2016,"5-2-2016","The Independent","Brexit Politics",6,.14190311,.28406581,15
05feb2016,"5-2-2016","The Independent","Brexit Politics,Brexit Immigration",1,.11574074,.29722222,15
05feb2016,"5-2-2016","The Independent","Climate",4,.12595035,.40724026,15
05feb2016,"5-2-2016","The Independent","Climate,Brexit",3,-.14981481,.38740741,15
05feb2016,"5-2-2016","The Times","Brexit Business",2,.10375874,.26573427,32
05feb2016,"5-2-2016","The Times","Brexit Other",2,-.05,.2797619,32
05feb2016,"5-2-2016","The Times","Brexit Politics",6,.08374459,.21631794,32
05feb2016,"5-2-2016","The Times","Climate",16,.10759664,.39574944,32
05feb2016,"5-2-2016","The Times","Climate,Brexit",3,.13397436,.2974359,32
05feb2016,"5-2-2016","The Times","Other",3,.04473625,.30605499,32
06feb2016,"6-2-2016","Daily Mail","Brexit Business",1,.08979592,.37017268,6
06feb2016,"6-2-2016","Daily Mail","Climate",4,.06005682,.42602273,6
06feb2016,"6-2-2016","Daily Mail","Other",1,-.475,.975,6
06feb2016,"6-2-2016","Express","Brexit Business",1,-.05530303,.48093434,9
06feb2016,"6-2-2016","Express","Brexit Politics",3,.10839346,.33680255,9
06feb2016,"6-2-2016","Express","Climate",5,.07208292,.36168498,9
06feb2016,"6-2-2016","The Independent","Brexit Business",1,.27422213,.53741207,7
06feb2016,"6-2-2016","The Independent","Brexit Politics",1,-.034375,.26899038,7
06feb2016,"6-2-2016","The Independent","Brexit Politics,Brexit Immigration",1,.16041667,.40532407,7
06feb2016,"6-2-2016","The Independent","Climate",1,.07860963,.25811052,7
06feb2016,"6-2-2016","The Independent","Climate,Brexit",2,.03916667,.348125,7
06feb2016,"6-2-2016","The Independent","Other",1,-.04,.22,7
06feb2016,"6-2-2016","The Times","Brexit Immigration",2,-.03272727,.21090909,27
06feb2016,"6-2-2016","The Times","Brexit Politics",5,.03750216,.3841342,27
06feb2016,"6-2-2016","The Times","Climate",14,.03177139,.43270806,27
06feb2016,"6-2-2016","The Times","Climate,Brexit",5,-.02864286,.4279881,27
06feb2016,"6-2-2016","The Times","Other",1,-.055,.25,27
07feb2016,"7-2-2016","Daily Mail","Brexit Politics",4,.0828355,.26853896,13
07feb2016,"7-2-2016","Daily Mail","Climate",6,.0312718,.50818553,13
07feb2016,"7-2-2016","Daily Mail","Climate,Brexit",2,.08625,.285,13
07feb2016,"7-2-2016","Daily Mail","Other",1,-.05,.05,13
07feb2016,"7-2-2016","Evening Standard","Climate,Brexit",1,.21488414,.46503268,1
07feb2016,"7-2-2016","Express","Brexit Politics",2,.11268939,.46017992,9
07feb2016,"7-2-2016","Express","Climate",5,.02121504,.4256892,9
07feb2016,"7-2-2016","Express","Other",2,.03697421,.3427381,9
07feb2016,"7-2-2016","The Guardian","Climate",4,-.03774227,.4456733,5
07feb2016,"7-2-2016","The Guardian","Climate,Brexit",1,.10204082,.15170068,5
07feb2016,"7-2-2016","The Independent","Brexit Politics",1,.11079545,.35994318,5
07feb2016,"7-2-2016","The Independent","Climate",4,.06023013,.41894928,5
07feb2016,"7-2-2016","The Times","Brexit Business",2,-.05274725,.45604396,44
07feb2016,"7-2-2016","The Times","Brexit Politics",5,.1991903,.42966937,44
07feb2016,"7-2-2016","The Times","Climate",24,.05998341,.38826664,44
07feb2016,"7-2-2016","The Times","Climate,Brexit",9,.06746038,.38182546,44
07feb2016,"7-2-2016","The Times","Other",4,.22424242,.39080387,44
08feb2016,"8-2-2016","Daily Mail","Brexit Immigration",2,.01333333,.365,15
08feb2016,"8-2-2016","Daily Mail","Brexit Politics,Brexit Immigration",1,.12674242,.35886364,15
08feb2016,"8-2-2016","Daily Mail","Climate",4,-.06472222,.40888889,15
08feb2016,"8-2-2016","Daily Mail","Climate,Brexit",5,-.04273217,.46798083,15
08feb2016,"8-2-2016","Daily Mail","Other",3,.10340909,.43127104,15
08feb2016,"8-2-2016","Evening Standard","Brexit Immigration",1,-.14285714,.32857143,4
08feb2016,"8-2-2016","Evening Standard","Climate",1,-.01,.3675,4
08feb2016,"8-2-2016","Evening Standard","Climate,Brexit",1,.01727273,.31757576,4
08feb2016,"8-2-2016","Evening Standard","Other",1,-.02222222,.36435185,4
08feb2016,"8-2-2016","Express","Brexit Politics",7,.06074265,.41440273,16
08feb2016,"8-2-2016","Express","Climate",7,-.05360338,.45800196,16
08feb2016,"8-2-2016","Express","Climate,Brexit",2,.0732684,.40891053,16
08feb2016,"8-2-2016","The Guardian","Climate,Brexit",2,.1453125,.40239583,2
08feb2016,"8-2-2016","The Independent","Brexit Immigration",1,.06428571,.36785714,7
08feb2016,"8-2-2016","The Independent","Brexit Politics",2,-.01051542,.32840097,7
08feb2016,"8-2-2016","The Independent","Brexit Politics,Brexit Immigration",1,.06165966,.39107143,7
08feb2016,"8-2-2016","The Independent","Climate",2,-.09857143,.34071429,7
08feb2016,"8-2-2016","The Independent","Climate,Brexit",1,.10238095,.38373016,7
08feb2016,"8-2-2016","The Times","Brexit Business",5,-.06428821,.19974575,30
08feb2016,"8-2-2016","The Times","Brexit Other",2,.06270743,.32208694,30
